Country,Continent,ISO_Code,Level,GDLCODE,Region,Log Gross National Income per capita,Log Gross National Income per capita females,Log Gross National Income per capita males,year
Malawi,Africa,MWI,Subnat,MWIr104,Mangochi,6.925,6.737,7.09,2000
Malawi,Africa,MWI,Subnat,MWIr110,Mulanje,6.932,6.745,7.098,2000
Malawi,Africa,MWI,Subnat,MWIr105,Mzimba,6.987,6.797,7.154,2000
Malawi,Africa,MWI,Subnat,MWIr112,"Other central (Nkhota Kota, Mchinji, Dowa, Ntchisi, Dedza, Ntcheu)",6.891,6.704,7.055,2000
Malawi,Africa,MWI,Subnat,MWIr111,"Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)",6.985,6.796,7.152,2000
Malawi,Africa,MWI,Subnat,MWIr113,"Other southern (Balaka, Mwanza, Phalombe, Chiradzulu, Chikwawa, Nsanje, neno)",6.935,6.748,7.101,2000
Malawi,Africa,MWI,Subnat,MWIr106,Salima,6.951,6.763,7.117,2000
Malawi,Africa,MWI,Subnat,MWIr107,Thyolo,6.88,6.693,7.044,2000
Malawi,Africa,MWI,Subnat,MWIr108,Zomba,6.951,6.762,7.117,2000
Mali,Africa,MLI,National,MLIt,Total,7.387,7.108,7.601,2000
Mali,Africa,MLI,Subnat,MLIr108,Bamako,8.304,7.991,8.544,2000
Mali,Africa,MLI,Subnat,MLIr107,Gao and Kidal,7.322,7.046,7.534,2000
Mali,Africa,MLI,Subnat,MLIr101,Kayes,7.334,7.057,7.546,2000
Mali,Africa,MLI,Subnat,MLIr102,Koulikoro,7.262,6.988,7.472,2000
Mali,Africa,MLI,Subnat,MLIr105,Mopti,7.154,6.884,7.361,2000
Mali,Africa,MLI,Subnat,MLIr104,Segou,7.267,6.993,7.478,2000
Mali,Africa,MLI,Subnat,MLIr103,Sikasso,7.375,7.097,7.588,2000
Mali,Africa,MLI,Subnat,MLIr106,Tombouctou,7.127,6.858,7.334,2000
Mauritania,Africa,MRT,National,MRTt,Total,8.367,7.654,8.778,2000
Mauritania,Africa,MRT,Subnat,MRTr107,Adrar,8.188,7.49,8.59,2000
Mauritania,Africa,MRT,Subnat,MRTr103,Assaba,7.979,7.299,8.371,2000
Mauritania,Africa,MRT,Subnat,MRTr105,Brakna,8.137,7.444,8.537,2000
Mauritania,Africa,MRT,Subnat,MRTr104,Gorgol,8.106,7.415,8.504,2000
Mauritania,Africa,MRT,Subnat,MRTr110,Guidimagha,8.097,7.407,8.495,2000
Mauritania,Africa,MRT,Subnat,MRTr101,Hodh Charghi,7.891,7.219,8.279,2000
Mauritania,Africa,MRT,Subnat,MRTr102,Hodh Gharbi,7.95,7.272,8.341,2000
Mauritania,Africa,MRT,Subnat,MRTr112,Inchiri,8.904,8.145,9.342,2000
Mauritania,Africa,MRT,Subnat,MRTr108,Nouadhibou,9.311,8.517,9.768,2000
Mauritania,Africa,MRT,Subnat,MRTr109,Tagant,7.905,7.231,8.293,2000
Mauritania,Africa,MRT,Subnat,MRTr111,Tiris-Zemmour,9.036,8.265,9.479,2000
Mauritania,Africa,MRT,Subnat,MRTr106,Trarza incl Nouakchott,8.8,8.05,9.232,2000
Mauritius,Africa,MUS,National,MUSt,Total,9.389,8.793,9.761,2000
Mauritius,Africa,MUS,Subnat,MUSr101,"North (Port Louis, Pamplemousses, Riviere du Rempart, Flacq, Moka)",9.367,8.772,9.737,2000
Mauritius,Africa,MUS,Subnat,MUSr103,Rodrigues,9.026,8.453,9.383,2000
Mauritius,Africa,MUS,Subnat,MUSr102,"South (Grand Port, Savanne, Plaines Wilhems, Black River)",9.433,8.834,9.806,2000
Morocco,Africa,MAR,National,MARt,Total,8.363,7.456,8.83,2000
Morocco,Africa,MAR,Subnat,MARr103,Centre,8.548,7.62,9.025,2000
Morocco,Africa,MAR,Subnat,MARr102,Centre north,8.175,7.289,8.632,2000
Morocco,Africa,MAR,Subnat,MARr105,Centre south,8.344,7.439,8.811,2000
Morocco,Africa,MAR,Subnat,MARr104,Eastern,8.563,7.634,9.041,2000
Morocco,Africa,MAR,Subnat,MARr101,North west,8.474,7.554,8.947,2000
Morocco,Africa,MAR,Subnat,MARr107,South,8.341,7.436,8.807,2000
Morocco,Africa,MAR,Subnat,MARr106,Tensift,7.994,7.127,8.441,2000
Mozambique,Africa,MOZ,National,MOZt,Total,6.415,6.352,6.477,2000
Mozambique,Africa,MOZ,Subnat,MOZr102,Cabo delgado,6.3,6.239,6.361,2000
Mozambique,Africa,MOZ,Subnat,MOZr109,Gaza,6.479,6.416,6.542,2000
Mozambique,Africa,MOZ,Subnat,MOZr108,Inhambane,6.43,6.367,6.492,2000
Mozambique,Africa,MOZ,Subnat,MOZr106,Manica,6.367,6.305,6.429,2000
Mozambique,Africa,MOZ,Subnat,MOZr111,Maputo Cidade,7.283,7.212,7.354,2000
Mozambique,Africa,MOZ,Subnat,MOZr110,Maputo Provincia,6.88,6.813,6.947,2000
Mozambique,Africa,MOZ,Subnat,MOZr103,Nampula,6.309,6.247,6.37,2000
Mozambique,Africa,MOZ,Subnat,MOZr101,Niassa,6.278,6.216,6.338,2000
Mozambique,Africa,MOZ,Subnat,MOZr107,Sofala,6.446,6.383,6.508,2000
Mozambique,Africa,MOZ,Subnat,MOZr105,Tete,6.307,6.245,6.368,2000
Mozambique,Africa,MOZ,Subnat,MOZr104,Zambezia,6.242,6.181,6.302,2000
Namibia,Africa,NAM,National,NAMt,Total,8.831,8.557,9.059,2000
Namibia,Africa,NAM,Subnat,NAMr101,Caprivi,7.941,7.694,8.145,2000
Namibia,Africa,NAM,Subnat,NAMr102,Erongo,10.2,9.885,10.46,2000
Namibia,Africa,NAM,Subnat,NAMr103,Hardap,9.341,9.051,9.581,2000
Namibia,Africa,NAM,Subnat,NAMr104,Karas,9.939,9.631,10.2,2000
Namibia,Africa,NAM,Subnat,NAMr108,Kavango,8.249,7.993,8.461,2000
Namibia,Africa,NAM,Subnat,NAMr105,Khomas,9.682,9.382,9.931,2000
Namibia,Africa,NAM,Subnat,NAMr106,Kunene,8.715,8.445,8.94,2000
Namibia,Africa,NAM,Subnat,NAMr107,Ohangwena,7.861,7.617,8.064,2000
Namibia,Africa,NAM,Subnat,NAMr109,Omaheke,8.595,8.328,8.816,2000
Namibia,Africa,NAM,Subnat,NAMr110,Omusati,7.958,7.711,8.163,2000
Namibia,Africa,NAM,Subnat,NAMr111,Oshana,8.482,8.219,8.7,2000
Namibia,Africa,NAM,Subnat,NAMr112,Oshikoto,8.477,8.214,8.696,2000
Namibia,Africa,NAM,Subnat,NAMr113,Otjozondjupa,9.259,8.972,9.497,2000
Niger,Africa,NER,National,NERt,Total,6.881,6.623,7.082,2000
Niger,Africa,NER,Subnat,NERr101,Agadez,7.507,7.226,7.727,2000
Niger,Africa,NER,Subnat,NERr102,Diffa,6.87,6.613,7.072,2000
Niger,Africa,NER,Subnat,NERr103,Dosso,6.795,6.541,6.995,2000
Niger,Africa,NER,Subnat,NERr104,Maradi,6.863,6.607,7.065,2000
Niger,Africa,NER,Subnat,NERr106,Tahoua,6.738,6.486,6.935,2000
Niger,Africa,NER,Subnat,NERr105,Tillabery (incl Niamey),7.11,6.844,7.319,2000
Niger,Africa,NER,Subnat,NERr107,Zinder,6.804,6.549,7.003,2000
Rwanda,Africa,RWA,National,RWAt,Total,6.758,6.599,6.906,2000
Rwanda,Africa,RWA,Subnat,RWAr101,City of Kigali,7.498,7.321,7.661,2000
Rwanda,Africa,RWA,Subnat,RWAr105,East,6.748,6.589,6.895,2000
Rwanda,Africa,RWA,Subnat,RWAr104,North,6.719,6.561,6.866,2000
Rwanda,Africa,RWA,Subnat,RWAr102,South,6.689,6.532,6.835,2000
Rwanda,Africa,RWA,Subnat,RWAr103,West,6.754,6.595,6.901,2000
Sao Tome & Principe,Africa,STP,National,STPt,Total,7.756,7.209,8.11,2000
Sao Tome & Principe,Africa,STP,Subnat,STPr101,Regiao Centro,7.939,7.379,8.301,2000
Sao Tome & Principe,Africa,STP,Subnat,STPr104,Regiao do Principe,7.621,7.083,7.968,2000
Sao Tome & Principe,Africa,STP,Subnat,STPr103,Regiao Norte,7.503,6.974,7.845,2000
Sao Tome & Principe,Africa,STP,Subnat,STPr102,Regiao Sul,7.417,6.894,7.755,2000
Senegal,Africa,SEN,National,SENt,Total,7.849,7.259,8.225,2000
Senegal,Africa,SEN,Subnat,SENr101,Dakar,8.646,7.997,9.061,2000
Senegal,Africa,SEN,Subnat,SENr103,Diourbel,7.707,7.128,8.077,2000
Senegal,Africa,SEN,Subnat,SENr109,Fatick,7.302,6.754,7.653,2000
Senegal,Africa,SEN,Subnat,SENr106,Kaolack,7.461,6.901,7.819,2000
Senegal,Africa,SEN,Subnat,SENr110,Kolda,7.184,6.645,7.529,2000
Senegal,Africa,SEN,Subnat,SENr108,Louga,7.669,7.093,8.038,2000
Senegal,Africa,SEN,Subnat,SENr104,Saint Louis,7.577,7.008,7.941,2000
Senegal,Africa,SEN,Subnat,SENr105,Tambacounda,7.305,6.756,7.656,2000
Senegal,Africa,SEN,Subnat,SENr107,Thies,7.94,7.344,8.321,2000
Senegal,Africa,SEN,Subnat,SENr102,Ziguinchor,7.385,6.83,7.74,2000
Sierra Leone,Africa,SLE,National,SLEt,Total,6.708,6.56,6.839,2000
Sierra Leone,Africa,SLE,Subnat,SLEr109,Bo,6.661,6.513,6.791,2000
Sierra Leone,Africa,SLE,Subnat,SLEr101,Bombali,6.591,6.445,6.719,2000
Sierra Leone,Africa,SLE,Subnat,SLEr110,Bonthe,6.494,6.35,6.621,2000
Sierra Leone,Africa,SLE,Subnat,SLEr106,Kailahun,6.448,6.305,6.574,2000
Sierra Leone,Africa,SLE,Subnat,SLEr102,Kambia,6.592,6.445,6.72,2000
Sierra Leone,Africa,SLE,Subnat,SLEr107,Kenema,6.629,6.482,6.758,2000
Sierra Leone,Africa,SLE,Subnat,SLEr103,Koinadugu,6.453,6.31,6.579,2000
Sierra Leone,Africa,SLE,Subnat,SLEr108,Kono,6.503,6.359,6.631,2000
Sierra Leone,Africa,SLE,Subnat,SLEr111,Moyamba,6.407,6.265,6.532,2000
Sierra Leone,Africa,SLE,Subnat,SLEr104,Port Loko,6.551,6.406,6.679,2000
Sierra Leone,Africa,SLE,Subnat,SLEr112,Pujehun,6.472,6.328,6.598,2000
Sierra Leone,Africa,SLE,Subnat,SLEr105,Tonkolili,6.425,6.283,6.551,2000
Sierra Leone,Africa,SLE,Subnat,SLEr113,Western Rural,7.064,6.908,7.202,2000
Sierra Leone,Africa,SLE,Subnat,SLEr114,Western Urban,7.498,7.332,7.644,2000
South Africa,Africa,ZAF,National,ZAFt,Total,9.289,8.882,9.605,2000
South Africa,Africa,ZAF,Subnat,ZAFr102,Eastern Cape,8.692,8.311,8.987,2000
South Africa,Africa,ZAF,Subnat,ZAFr104,Free State,9.365,8.954,9.683,2000
South Africa,Africa,ZAF,Subnat,ZAFr107,Gauteng,9.896,9.461,10.23,2000
South Africa,Africa,ZAF,Subnat,ZAFr105,KwaZulu Natal,9.025,8.628,9.331,2000
South Africa,Africa,ZAF,Subnat,ZAFr108,Mpumalanga,9.184,8.78,9.495,2000
South Africa,Africa,ZAF,Subnat,ZAFr106,North West,9.114,8.714,9.424,2000
South Africa,Africa,ZAF,Subnat,ZAFr103,Northern Cape,9.556,9.136,9.88,2000
South Africa,Africa,ZAF,Subnat,ZAFr109,Northern Province,8.731,8.347,9.027,2000
South Africa,Africa,ZAF,Subnat,ZAFr101,Western Cape,10.04,9.599,10.38,2000
Sudan,Africa,SDN,National,SDNt,Total,8.222,,,2000
Sudan,Africa,SDN,Subnat,SDNr105,Al Gedarif,7.977,,,2000
Sudan,Africa,SDN,Subnat,SDNr107,Al Gezira,8.559,,,2000
Sudan,Africa,SDN,Subnat,SDNr110,Blue Nile,7.984,,,2000
Sudan,Africa,SDN,Subnat,SDNr104,Kassala,8.075,,,2000
Sudan,Africa,SDN,Subnat,SDNr106,Khartoum,8.677,,,2000
Sudan,Africa,SDN,Subnat,SDNr102,Nahr El Nil,8.575,,,2000
Sudan,Africa,SDN,Subnat,SDNr113,North Darfur,8.001,,,2000
Sudan,Africa,SDN,Subnat,SDNr111,North Kordofan,8.061,,,2000
Sudan,Africa,SDN,Subnat,SDNr101,Northern,8.718,,,2000
Sudan,Africa,SDN,Subnat,SDNr103,Red Sea,8.022,,,2000
Sudan,Africa,SDN,Subnat,SDNr109,Sinnar,8.228,,,2000
Sudan,Africa,SDN,Subnat,SDNr115,South Darfur,8.013,,,2000
Sudan,Africa,SDN,Subnat,SDNr112,South Kordofan,7.937,,,2000
Sudan,Africa,SDN,Subnat,SDNr114,West Darfur,7.865,,,2000
Sudan,Africa,SDN,Subnat,SDNr108,White Nile,8.213,,,2000
Tanzania,Africa,TZA,National,TZAt,Total,7.242,7.067,7.393,2000
Tanzania,Africa,TZA,Subnat,TZAr202," Arusha, Manyara",7.226,7.052,7.377,2000
Tanzania,Africa,TZA,Subnat,TZAr207, Dar Es Salam,7.984,7.792,8.151,2000
Tanzania,Africa,TZA,Subnat,TZAr201, Dodoma,7.154,6.981,7.304,2000
Tanzania,Africa,TZA,Subnat,TZAr211," Iringa, Njombe",7.173,7.0,7.323,2000
Tanzania,Africa,TZA,Subnat,TZAr218, Kagera,7.02,6.851,7.167,2000
Tanzania,Africa,TZA,Subnat,TZAr216, Kigoma,7.135,6.963,7.285,2000
Tanzania,Africa,TZA,Subnat,TZAr203, Kilimanjaro,7.518,7.337,7.675,2000
Tanzania,Africa,TZA,Subnat,TZAr208, Lindi,7.119,6.947,7.268,2000
Tanzania,Africa,TZA,Subnat,TZAr220, Mara,7.116,6.944,7.265,2000
Tanzania,Africa,TZA,Subnat,TZAr212, Mbeya,7.244,7.07,7.396,2000
Tanzania,Africa,TZA,Subnat,TZAr205, Morogoro,7.195,7.022,7.346,2000
Tanzania,Africa,TZA,Subnat,TZAr209, Mtwara,7.107,6.936,7.256,2000
Tanzania,Africa,TZA,Subnat,TZAr219," Mwanza, Geita",7.225,7.051,7.376,2000
Tanzania,Africa,TZA,Subnat,TZAr224, Pemba North,7.32,7.143,7.473,2000
Tanzania,Africa,TZA,Subnat,TZAr225, Pemba South,7.045,6.875,7.193,2000
Tanzania,Africa,TZA,Subnat,TZAr206, Pwani,7.083,6.913,7.232,2000
Tanzania,Africa,TZA,Subnat,TZAr215," Rukwa, Katavi",7.131,6.959,7.28,2000
Tanzania,Africa,TZA,Subnat,TZAr210, Ruvuma,7.158,6.985,7.308,2000
Tanzania,Africa,TZA,Subnat,TZAr217," Shinyanga, Simiyu",7.125,6.954,7.275,2000
Tanzania,Africa,TZA,Subnat,TZAr213, Singida,7.028,6.859,7.175,2000
Tanzania,Africa,TZA,Subnat,TZAr214, Tabora,7.078,6.907,7.226,2000
Tanzania,Africa,TZA,Subnat,TZAr204, Tanga,7.183,7.01,7.334,2000
Tanzania,Africa,TZA,Subnat,TZAr221, Zanzibar North,7.239,7.065,7.391,2000
Tanzania,Africa,TZA,Subnat,TZAr222, Zanzibar South,7.639,7.455,7.799,2000
Tanzania,Africa,TZA,Subnat,TZAr223, Zanzibar West,8.214,8.016,8.386,2000
Togo,Africa,TGO,National,TGOt,Total,7.418,7.216,7.587,2000
Togo,Africa,TGO,Subnat,TGOr104,Centrale,7.356,7.156,7.523,2000
Togo,Africa,TGO,Subnat,TGOr105,Kara,7.348,7.148,7.515,2000
Togo,Africa,TGO,Subnat,TGOr101,Lome,8.059,7.84,8.243,2000
Togo,Africa,TGO,Subnat,TGOr102,Maritime,7.291,7.093,7.457,2000
Togo,Africa,TGO,Subnat,TGOr103,Plateaux,7.218,7.022,7.383,2000
Togo,Africa,TGO,Subnat,TGOr106,Savanes,7.257,7.06,7.423,2000
Tunisia,Africa,TUN,National,TUNt,Total,8.933,8.02,9.4,2000
Tunisia,Africa,TUN,Subnat,TUNr105,"Centre Est (Sousse, Monastir, Mahdia, Sfax)",8.99,8.071,9.46,2000
Tunisia,Africa,TUN,Subnat,TUNr104,"Centre Ouest (Kairouan, Kasserine, Sidi Bouzid)",8.563,7.688,9.01,2000
Tunisia,Africa,TUN,Subnat,TUNr101,"Grand Tunis (Tunis, Ariana, Ben Arous, Manouba)",9.142,8.208,9.62,2000
Tunisia,Africa,TUN,Subnat,TUNr102,"Nord Est (Nabeul, Zaghouan, Bizerte)",9.009,8.088,9.48,2000
Tunisia,Africa,TUN,Subnat,TUNr103,"Nord Ouest (Beja, Jendouba, Kef, Siliana)",8.679,7.792,9.133,2000
Tunisia,Africa,TUN,Subnat,TUNr107,"Sud Est (Gabes, Medinine, Tataouine)",8.869,7.963,9.333,2000
Tunisia,Africa,TUN,Subnat,TUNr106,"Sud Ouest (Gafsa, Tozeur, Kebili)",8.982,8.064,9.452,2000
Uganda,Africa,UGA,National,UGAt,Total,7.122,6.879,7.326,2000
Uganda,Africa,UGA,Subnat,UGAr101,Central 1 (Central South),7.231,6.984,7.437,2000
Uganda,Africa,UGA,Subnat,UGAr102,Central 2 (Central North),7.168,6.923,7.372,2000
Uganda,Africa,UGA,Subnat,UGAr104,East Central (Busoga),7.107,6.865,7.31,2000
Uganda,Africa,UGA,Subnat,UGAr105,"Eastern (Bukedi, Bugishu, Teso)",6.972,6.734,7.171,2000
Uganda,Africa,UGA,Subnat,UGAr103,Kampala,7.921,7.651,8.147,2000
Uganda,Africa,UGA,Subnat,UGAr106,"North (Karamoja, Lango, Acholi)",6.89,6.655,7.087,2000
Uganda,Africa,UGA,Subnat,UGAr109,"Southwest (Ankole, Kigezi)",7.111,6.868,7.314,2000
Uganda,Africa,UGA,Subnat,UGAr107,West Nile,6.962,6.725,7.161,2000
Uganda,Africa,UGA,Subnat,UGAr108,"Western (Bunyoro, Tooro)",7.055,6.814,7.256,2000
Zambia,Africa,ZMB,National,ZMBt,Total,7.539,,,2000
Zambia,Africa,ZMB,Subnat,ZMBr101,Central,7.462,,,2000
Zambia,Africa,ZMB,Subnat,ZMBr102,Copperbelt,8.296,,,2000
Zambia,Africa,ZMB,Subnat,ZMBr103,Eastern,7.238,,,2000
Zambia,Africa,ZMB,Subnat,ZMBr104,Luapula,7.124,,,2000
Zambia,Africa,ZMB,Subnat,ZMBr105,Lusaka,8.103,,,2000
Zambia,Africa,ZMB,Subnat,ZMBr107,North-Western,7.18,,,2000
Zambia,Africa,ZMB,Subnat,ZMBr106,Northern,7.214,,,2000
Zambia,Africa,ZMB,Subnat,ZMBr108,Southern,7.367,,,2000
Zambia,Africa,ZMB,Subnat,ZMBr109,Western,7.091,,,2000
Zimbabwe,Africa,ZWE,National,ZWEt,Total,7.803,7.569,8.011,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr110,Bulawayo,8.782,8.518,9.016,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr109,Harare,8.642,8.383,8.873,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr101,Manicaland,7.431,7.208,7.629,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr102,Mashonaland Central,7.489,7.264,7.689,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr103,Mashonaland East,7.518,7.292,7.718,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr104,Mashonaland West,7.614,7.385,7.816,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr108,Masvingo,7.449,7.225,7.648,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr105,Matebeleland North,7.496,7.271,7.696,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr106,Matebeleland South,7.44,7.216,7.638,2000
Zimbabwe,Africa,ZWE,Subnat,ZWEr107,Midlands,7.647,7.417,7.85,2000
Algeria,Africa,DZA,National,DZAt,Total,9.066,7.581,9.622,2001
Algeria,Africa,DZA,Subnat,DZAr104,"Hauts Plateaux Centre (Djelfa, Laghouat, MSila)",8.994,7.521,9.545,2001
Algeria,Africa,DZA,Subnat,DZAr105,"Hauts Plateaux Est (Setif, Batna, Khenchela, Bordj Bou Arreridj, Oum El Bouaghi, Tebessa)",9.008,7.533,9.56,2001
Algeria,Africa,DZA,Subnat,DZAr106,"Hauts Plateaux Ouest (Tiaret, Saida, Tissemsilt, Naama, El Bayadh)",8.969,7.5,9.518,2001
Algeria,Africa,DZA,Subnat,DZAr101,"Nord Centre (Alger, Blida, Boumerdes, Tipaza, Bouira, Medea, Tizi-Ouzou, Bejaia, Chlef, Ain Defla)",9.177,7.675,9.74,2001
Algeria,Africa,DZA,Subnat,DZAr102,"Nord Est (Annaba, Constantine, Skikda, Jijel, Mila, Souk Ahras, El Tarf, Guelma)",8.997,7.524,9.549,2001
Algeria,Africa,DZA,Subnat,DZAr103,"Nord Ouest (Oran, Tlemcen, Mostaganem, Ain Temouchent, Relizane, Sidi Bel Abbes, Mascara)",9.03,7.551,9.583,2001
Algeria,Africa,DZA,Subnat,DZAr107,"Sud (Bechar, Tindouf, Adrar, Ghardaia, Biskra, El Oued, Ouargla, Tamanrasset,Illizi)",9.065,7.581,9.621,2001
Angola,Africa,AGO,National,AGOt,Total,8.269,,,2001
Angola,Africa,AGO,Subnat,AGOr218, Bengo,7.931,,,2001
Angola,Africa,AGO,Subnat,AGOr209, Benguela,8.585,,,2001
Angola,Africa,AGO,Subnat,AGOr211, Bie,7.363,,,2001
Angola,Africa,AGO,Subnat,AGOr201, Cabinda,8.874,,,2001
Angola,Africa,AGO,Subnat,AGOr216, Cunene,7.779,,,2001
Angola,Africa,AGO,Subnat,AGOr210, Huambo,8.077,,,2001
Angola,Africa,AGO,Subnat,AGOr215, Huila,8.29,,,2001
Angola,Africa,AGO,Subnat,AGOr213, Kuando Kubango,7.286,,,2001
Angola,Africa,AGO,Subnat,AGOr205, Kuanza Norte,7.718,,,2001
Angola,Africa,AGO,Subnat,AGOr206, Kuanza Sul,7.519,,,2001
Angola,Africa,AGO,Subnat,AGOr204, Luanda,9.368,,,2001
Angola,Africa,AGO,Subnat,AGOr208, Lunda Norte,7.515,,,2001
Angola,Africa,AGO,Subnat,AGOr217, Lunda Sul,7.335,,,2001
Angola,Africa,AGO,Subnat,AGOr207, Malange,7.708,,,2001
Angola,Africa,AGO,Subnat,AGOr212, Moxico,7.608,,,2001
Angola,Africa,AGO,Subnat,AGOr214, Namibe,8.439,,,2001
Angola,Africa,AGO,Subnat,AGOr203, Uige,7.983,,,2001
Angola,Africa,AGO,Subnat,AGOr202, Zaire,7.477,,,2001
Benin,Africa,BEN,National,BENt,Total,7.833,7.586,8.034,2001
Benin,Africa,BEN,Subnat,BENr101,Atacora (incl Donga),7.459,7.224,7.651,2001
Benin,Africa,BEN,Subnat,BENr102,Atlantique (incl Littoral (Cotonou)),8.372,8.108,8.587,2001
Benin,Africa,BEN,Subnat,BENr103,Borgou (incl Alibori),7.665,7.423,7.862,2001
Benin,Africa,BEN,Subnat,BENr104,Mono (incl Couffo),7.537,7.299,7.73,2001
Benin,Africa,BEN,Subnat,BENr105,Queme (incl Plateau),7.918,7.668,8.121,2001
Benin,Africa,BEN,Subnat,BENr106,Zou (incl Collines),7.663,7.421,7.859,2001
Botswana,Africa,BWA,National,BWAt,Total,9.234,8.931,9.479,2001
Botswana,Africa,BWA,Subnat,BWAr101,Central,9.08,8.782,9.32,2001
Botswana,Africa,BWA,Subnat,BWAr110,Chobe,9.259,8.955,9.504,2001
Botswana,Africa,BWA,Subnat,BWAr102,Ghanzi,8.981,8.687,9.219,2001
Botswana,Africa,BWA,Subnat,BWAr103,Kgalagadi,8.991,8.696,9.229,2001
Botswana,Africa,BWA,Subnat,BWAr104,Kgatleng,9.323,9.017,9.57,2001
Botswana,Africa,BWA,Subnat,BWAr105,Kweneng,9.065,8.767,9.304,2001
Botswana,Africa,BWA,Subnat,BWAr106,North-East,9.409,9.1,9.658,2001
Botswana,Africa,BWA,Subnat,BWAr107,"North-West, Ngamiland",8.87,8.579,9.105,2001
Botswana,Africa,BWA,Subnat,BWAr108,South-East,9.739,9.42,9.997,2001
Botswana,Africa,BWA,Subnat,BWAr109,Southern,9.091,8.793,9.332,2001
Burkina Faso,Africa,BFA,National,BFAt,Total,7.2,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr101,Boucle de Mouhoun,7.024,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr102,Cascades,7.293,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr103,Centre (incl Ouagadougou),7.977,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr104,Centre-Est,7.189,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr105,Centre-Nord,7.043,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr106,Centre-Ouest,7.151,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr107,Centre-Sud,7.152,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr108,Est,6.951,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr109,Hauts Bassins,7.41,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr110,Nord,7.089,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr111,Plateau Central,7.068,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr112,Sahel,6.848,,,2001
Burkina Faso,Africa,BFA,Subnat,BFAr113,Sud-Ouest,6.936,,,2001
Burundi,Africa,BDI,National,BDIt,Total,6.704,6.582,6.815,2001
Burundi,Africa,BDI,Subnat,BDIr103,"East (Cankuzo, Rutana, Ruyigi )",6.591,6.472,6.701,2001
Burundi,Africa,BDI,Subnat,BDIr105,"Middle (Gitega, Karuzi, Muramvya, Mwaro)",6.664,6.543,6.775,2001
Burundi,Africa,BDI,Subnat,BDIr101,"North (Kayanza, Kirundo, Muyinga, Ngozi)",6.679,6.558,6.79,2001
Burundi,Africa,BDI,Subnat,BDIr102,"South (Bururi, Makamba)",6.692,6.571,6.804,2001
Burundi,Africa,BDI,Subnat,BDIr104,"West (Bubanza, Buja Rural, Cibitoke, Mairie de Bujumbura)",6.832,6.708,6.945,2001
Cameroon,Africa,CMR,National,CMRt,Total,7.912,7.714,8.079,2001
Cameroon,Africa,CMR,Subnat,CMRr101,Adamaoua,7.852,7.656,8.018,2001
Cameroon,Africa,CMR,Subnat,CMRr102,Centre (incl Yaounde),8.173,7.969,8.345,2001
Cameroon,Africa,CMR,Subnat,CMRr103,Est,7.627,7.436,7.788,2001
Cameroon,Africa,CMR,Subnat,CMRr104,Extreme Nord,7.47,7.283,7.628,2001
Cameroon,Africa,CMR,Subnat,CMRr105,Littoral (incl Douala),8.443,8.232,8.621,2001
Cameroon,Africa,CMR,Subnat,CMRr106,Nord,7.581,7.392,7.741,2001
Cameroon,Africa,CMR,Subnat,CMRr107,Nord Ouest,7.819,7.624,7.984,2001
Cameroon,Africa,CMR,Subnat,CMRr108,Ouest,7.971,7.772,8.14,2001
Cameroon,Africa,CMR,Subnat,CMRr109,Sud,7.836,7.641,8.002,2001
Cameroon,Africa,CMR,Subnat,CMRr110,Sud Ouest,8.093,7.891,8.264,2001
Cape Verde,Africa,CPV,National,CPVt,Total,8.397,7.963,8.712,2001
Cape Verde,Africa,CPV,Subnat,CPVr105,Fogo,8.357,7.926,8.671,2001
Cape Verde,Africa,CPV,Subnat,CPVr101,S.Antao,8.316,7.887,8.628,2001
Cape Verde,Africa,CPV,Subnat,CPVr102,S.Vicente,8.575,8.132,8.896,2001
Cape Verde,Africa,CPV,Subnat,CPVr104,Santiago- Praia,8.532,8.092,8.853,2001
Cape Verde,Africa,CPV,Subnat,CPVr103,Santiago-Interior,8.164,7.742,8.47,2001
Central African Republic CAR,Africa,CAF,National,CAFt,Total,7.1,6.857,7.293,2001
Central African Republic CAR,Africa,CAF,Subnat,CAFr106,Bangui,7.68,7.417,7.889,2001
