dataset,area,project_name,developer,Google Pin Location,land_size_acres,project_status,start_year,completion_year,number_of_bedrooms,typology,unit_plinth_area_sqm,total_units,number_units_per_acre,Year Data Valid, Unit Price, price_per_sqm, Rent per Month,rent_per_sqm,service_charge,"Mortgage Installments (90%present value, 20years tenor, 15% interest rate)",mortgage_installments, mortgage_to_rent_ratio,occupancy,annual_uptake,"Projected Yield assuming 90% occupancy rate, 6% stamp duty",Source
NMDA,Riverside,One Riverside Apartment,AMS Properties,"-1.26937, 36.79385",,Complete,2016,2017,4,Apartments,288,12,,2021,"  42,000,000 ","  145,833 ","  330,000 ","  1,146 ",,"Ksh497,746.46",,  1.5 ,75%,15%,8%,
Neighborhood,Kitengela,Osoit Gardens,Mahiga Homes,"-1.21526, 36.86898",,Complete,,2020,3,Bungalows,110,31,,2019,"  4,850,000 ","  44,091 ","  30,000 ",  273 ,3000,"Ksh57,477.87",54284.65054,  1.9 ,,,6%,
Neighborhood,Juja,Pinewood Estate,Banda Homes,"-1.08314, 36.98371",0.8,Ongoing,,,3,Bungalows,130,96,120,2019,"  3,990,000 ","  30,692 ","  30,000 ",  231 ,3000,"Ksh47,285.91",44658.91869,  1.6 ,,,8%,
Neighborhood,Juja,Pinewood Estate,Banda Homes,"-1.08314, 36.98371",1.2,Ongoing,,,3,Bungalows,135,145,120.8333333,2019,"  4,990,000 ","  36,963 ","  30,000 ",  222 ,3000,"Ksh59,137.02",55851.63015,  2.0 ,,,6%,
NMDA,Racecourse,Racecourse Gardens Apartments,Peninsula Development Company Ltd,"-1.29932, 36.74658",,Complete,2014,,1,Apartments,25,50,,2021,"  3,300,000 ","  132,000 ","  22,000 ",  880 ,,"Ksh39,108.65",,  1.8 ,92%,11%,7%,
NMDA,Racecourse,Racecourse Gardens Apartments,Peninsula Development Company Ltd,"-1.29932, 36.74658",,Complete,2014,,1,Apartments,40,180,,2021,"  4,600,000 ","  115,000 ","  32,000 ",  800 ,,"Ksh54,515.09",,  1.7 ,83%,11%,7%,
NMDA,Racecourse,Racecourse Gardens Apartments,Peninsula Development Company Ltd,"-1.29932, 36.74658",,Complete,2014,,2,Apartments,66,206,,2021,"  8,000,000 ","  121,212 ","  42,000 ",  636 ,,"Ksh94,808.85",,  2.3 ,87%,12%,5%,
Neighborhood,Racecourse,Racecourse Gardens Apartments,Peninsula Development Company Ltd,"-1.29932, 36.74658",,Complete,2014,,1,Apartments,25,50,,2019,"  3,500,000 ","  140,000 ","  25,000 ","  1,000 ",3000,"Ksh41,478.87",39174.49008,  1.7 ,,,7%,
Neighborhood,Racecourse,Racecourse Gardens Apartments,Peninsula Development Company Ltd,"-1.29932, 36.74658",,Complete,2014,,1,Apartments,40,180,,2019,"  4,800,000 ","  120,000 ","  35,000 ",  875 ,3000,"Ksh56,885.31",53725.01497,  1.6 ,,,7%,
Neighborhood,Racecourse,Racecourse Gardens Apartments,Peninsula Development Company Ltd,"-1.29932, 36.74658",,Complete,2014,,1,Apartments,40,,,2019,"  5,000,000 ","  125,000 ","  38,000 ",  950 ,3000,"Ksh59,255.53",55963.55726,  1.6 ,,,8%,
Neighborhood,Racecourse,Racecourse Gardens Apartments,Peninsula Development Company Ltd,"-1.29932, 36.74658",,Complete,2014,,2,Apartments,66,206,,2019,"  8,000,000 ","  121,212 ","  40,000 ",  606 ,3000,"Ksh94,808.85",89541.69162,  2.4 ,,,5%,
Neighborhood,Juja,Red Oak,Banda Homes,"-1.07974, 36.99172",0.8,Stalled,,,3,Bungalows,138,58,72.5,2019,"  4,750,000 ","  34,420 ","  30,000 ",  217 ,3000,"Ksh56,292.75",53165.3794,  1.9 ,,,6%,
Neighborhood,Juja,Red Oak,Banda Homes,"-1.07974, 36.99172",1.2,Stalled,,,4,Maisonette,200,50,41.66666667,2019,"  6,750,000 ","  33,750 ","  40,000 ",  200 ,3000,"Ksh79,994.97",75550.8023,  2.0 ,,,6%,
Neighborhood,Juja,Redwood Estate,Banda Homes,"-1.05485, 36.95582",0.8,Stalled,,,3,Bungalows,138,58,72.5,2019,"  4,750,000 ","  34,420 ","  30,000 ",  217 ,3000,"Ksh56,292.75",53165.3794,  1.9 ,,,6%,
Neighborhood,Juja,Redwood Estate,Banda Homes,"-1.05485, 36.95582",1.2,Stalled,,,4,Maisonette,200,50,41.66666667,2019,"  6,750,000 ","  33,750 ","  40,000 ",  200 ,3000,"Ksh79,994.97",75550.8023,  2.0 ,,,6%,
NMDA,Dagoretti,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,2018,2020,1,Apartments,21,64,,2021,"  1,900,000 ","  90,476 ","  16,500 ",  786 ,,"Ksh22,517.10",,  1.4 ,73%,21%,9%,
NMDA,Dagoretti,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,2018,2020,1,Apartments,33,96,,2021,"  3,250,000 ","  98,485 ","  26,500 ",  803 ,,"Ksh38,516.10",,  1.5 ,58%,18%,8%,
NMDA,Dagoretti,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,2018,2020,2,Apartments,45,64,,2021,"  4,200,000 ","  93,333 ","  38,500 ",  856 ,,"Ksh49,774.65",,  1.3 ,78%,25%,9%,
NMDA,Dagoretti,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,2018,2020,3,Apartments,61,32,,2021,"  6,200,000 ","  101,639 ","  57,500 ",  943 ,,"Ksh73,476.86",,  1.3 ,56%,18%,9%,
Neighborhood,Riruta,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,,,1,Apartments,19,,,2019,"  1,900,000 ","  99,764 ","  12,000 ",  630 ,3000,"Ksh22,517.10",21266.15176,  1.9 ,,,6%,
Neighborhood,Riruta,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,,,1,Apartments,21,64,,2019,"  2,250,000 ","  106,692 ","  12,000 ",  569 ,3000,"Ksh26,664.99",25183.60077,  2.2 ,,,5%,
Neighborhood,Riruta,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,,,1,Apartments,30,,,2019,"  3,000,000 ","  99,975 ","  15,000 ",  500 ,3000,"Ksh35,553.32",33578.13436,  2.4 ,,,5%,
Neighborhood,Riruta,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,,,1,Apartments,33,96,,2019,"  4,200,000 ","  127,273 ","  18,000 ",  545 ,3000,"Ksh49,774.65",47009.3881,  2.8 ,,,4%,
Neighborhood,Riruta,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,,,2,Apartments,45,64,,2019,"  4,500,000 ","  100,286 ","  25,000 ",  557 ,3000,"Ksh53,329.98",50367.20153,  2.1 ,,,6%,
Neighborhood,Riruta,Riruta Gardens Apartments,,"-1.28144, 36.73397",,Complete,,,3,Apartments,61,32,,2019,"  6,200,000 ","  102,357 ","  30,000 ",  495 ,3000,"Ksh73,476.86",69394.811,  2.4 ,,,5%,
Neighborhood,Athi River,Riverview,Karibu Homes,"-1.43513, 36.99633",20,Complete,,,2,Apartments,55,181,9.05,2019,"  3,560,000 ","  64,727 ","  18,000 ",  327 ,3000,"Ksh42,189.94",42189.93823,  2.3 ,,,5%,
Neighborhood,Athi River,Riverview,Karibu Homes,"-1.43513, 36.99633",20,Complete,,,2,Apartments,63,180,9,2019,"  4,150,000 ","  65,873 ","  20,000 ",  317 ,3000,"Ksh49,182.09",49182.09091,  2.5 ,,,5%,
Neighborhood,Athi River,Riverview,Karibu Homes,"-1.43513, 36.99633",20,Complete,,,3,Apartments,71,180,9,2019,"  4,340,000 ","  61,127 ","  23,000 ",  324 ,3000,"Ksh51,433.80",51433.8011,  2.2 ,,,5%,
Neighborhood,Athi River,Riverview,Karibu Homes,"-1.43513, 36.99633",20,Complete,,,3,Apartments,92,180,9,2019,"  6,050,000 ","  66,120 ","  28,000 ",  306 ,3000,"Ksh71,699.19",71699.19277,  2.6 ,,,5%,
Neighborhood,Athi River,Riverview,Karibu Homes,"-1.43513, 36.99633",20,Complete,,,3,Apartments,93,180,9,2019,"  5,810,000 ","  62,473 ","  25,000 ",  269 ,3000,"Ksh68,854.93",68854.92727,  2.8 ,,,4%,
Developer,Athi River,Riverview,Karibu Homes,"-1.43513, 36.99633",20,Complete,,,1,Apartments,33,181,9.05,2019,,  -   ,"  15,000 ",  455 ,,,,  -   ,,,,
Neighborhood,Ruiru,Rock Gardens Ruiru Estate,Mahiga Homes,"-1.12647, 36.92807",,Complete,,2021,3,Bungalows,115,78,,2019,"  4,250,000 ","  36,957 ","  30,000 ",  261 ,3000,"Ksh50,367.20",47569.02367,  1.7 ,,,7%,
Neighborhood,Joska,Rockvilla Annex Estate,Mahiga Homes,"-1.28323, 37.12631",,Ongoing,,,3,Bungalows,106,78,,2019,"  3,950,000 ","  37,264 ","  30,000 ",  283 ,3000,"Ksh46,811.87",44211.21024,  1.6 ,,,8%,
Neighborhood,Juja,Rose Park Estate,Banda Homes,"-1.09266, 37.08418",,Stalled,,,3,Bungalows,100,30,50,2019,"  3,250,000 ","  32,500 ","  30,000 ",  300 ,3000,"Ksh38,516.10",36376.31222,  1.3 ,,,9%,
Neighborhood,Juja,Rosewood Estate,Banda Homes,"-1.04943, 36.95481",0.8,Stalled,,,3,Bungalows,138,92,115,2019,"  4,750,000 ","  34,420 ","  30,000 ",  217 ,3000,"Ksh56,292.75",53165.3794,  1.9 ,,,6%,
NMDA,Upperhill,Royal Gardens,,"-1.30478, 36.81765",,Complete,2016,2017,2,Apartments,142,12,,2021,"  26,000,000 ","  183,099 ","  90,000 ",  634 ,,"Ksh308,128.76",,  3.4 ,0%,,4%,
NMDA,Upperhill,Royal Gardens,,"-1.30478, 36.81765",,Complete,2016,2017,3,Apartments,240,20,,2021,"  27,000,000 ","  112,500 ","  130,000 ",  542 ,,"Ksh319,979.87",,  2.5 ,0%,,5%,
Neighborhood,Kilimani,Royal Gardens,,"-1.30478, 36.81765",,Complete,,,4,Apartments,300,,,2019,"  85,000,000 ","  283,333 ","  200,000 ",  667 ,3000,"Ksh1,007,344.03",951380.4734,  5.0 ,,,2%,
NMDA,Ruaka,Ruaka Ridge Apartments,Safaricom Investment Sacco,"-1.20737, 36.78066",,Complete,2015,,2,Apartments,92,15,,2021,"  8,000,000 ","  86,957 ","  40,000 ",  435 ,,"Ksh94,808.85",,  2.4 ,100%,17%,5%,
Neighborhood,Ruaka,Ruaka Ridge Apartments,Safaricom Investment Sacco,"-1.20737, 36.78066",,Complete,2015,,1,Apartments,63,,,2019,"  6,300,000 ","  100,000 ","  30,000 ",  476 ,3000,"Ksh74,661.97",70514.08215,  2.5 ,,,5%,
Neighborhood,Ruaka,Ruaka Ridge Apartments,Safaricom Investment Sacco,"-1.20737, 36.78066",,Complete,2015,,2,Apartments,92,15,,2019,"  7,000,000 ","  76,087 ","  40,000 ",  435 ,3000,"Ksh82,957.74",78348.98016,  2.1 ,,,6%,
NMDA,Ruaka,Runda View Apartments,County Developers,"-1.20508, 36.77128",,complete,2015,,2,Apartments,86,21,,2021,"  9,500,000 ","  110,465 ","  46,000 ",  535 ,3000,"Ksh112,585.51",,  2.4 ,95%,16%,5%,
NMDA,Ruaka,Runda View Apartments,County Developers,"-1.20508, 36.77128",,complete,2015,,3,Apartments,104,65,,2021,"  10,750,000 ","  103,365 ","  56,000 ",  538 ,3000,"Ksh127,399.39",,  2.3 ,100%,16%,5%,
Neighborhood,Ruaka,Runda View Apartments,County Developers,"-1.20508, 36.77128",,complete,2015,,2,Apartments,86,21,,2019,"  9,750,000 ","  113,372 ","  45,000 ",  523 ,3000,"Ksh115,548.29",109128.9367,  2.6 ,,,5%,
Neighborhood,Ruaka,Runda View Apartments,County Developers,"-1.20508, 36.77128",,complete,2015,,3,Apartments,104,65,,2019,"  10,750,000 ","  103,365 ","  55,000 ",  529 ,3000,"Ksh127,399.39",120321.6481,  2.3 ,,,5%,
NMDA,Kileleshwa,Savannah Apartments,,"-1.27915, 36.79334",,Complete,2017,2017,3,Apartments,233,47,,2021,"  23,500,000 ","  101,075 ","  150,000 ",  645 ,,"Ksh278,501.00",,  1.9 ,89%,25%,7%,
Neighborhood,Joska,Savannah Greens Estate,Mintvilla Housing,"-1.30631, 37.09220",36.8,Complete,,,3,Bungalows,,46,,2019,"  5,900,000 ",,"  35,000 ",,3000,"Ksh69,921.53",263028.7191,  2.0 ,,,6%,
Developer,Mbagathi,Seefar Apartments,Edermann Group Ltd,"-1.31718, 36.80624",,complete,2012,2014,2,Apartments,90,264,,2019,,  -   ,"  35,000 ",  389 ,,,,  -   ,,,,
NMDA,Mbagathi,Seefar Apartments,Edermann Group Ltd,"-1.31718, 36.80624",,complete,2012,2014,2,Apartments,90,264,,2021,"  6,000,000 ","  66,667 ","  30,000 ",  333 ,,"Ksh71,106.64",,  2.4 ,,,5%,
Developer,Mbagathi,Seefar Apartments,Edermann Group Ltd,"-1.31718, 36.80624",,complete,2012,2014,3,Apartments,116,24,,2019,,  -   ,"  45,000 ",  388 ,,,,  -   ,,,,
NMDA,Mbagathi,Seefar Apartments,Edermann Group Ltd,"-1.31718, 36.80624",,complete,2012,2014,3,Apartments,116,24,,2021,"  9,000,000 ","  77,586 ","  42,000 ",  362 ,,"Ksh106,659.96",,  2.5 ,,,5%,
NMDA,Mlolongo,Sheshe Gardens,Manrik Properties Limited,"-1.41102, 36.95234",,complete,2014,2017,2,Apartments,92,60,,2021,"  6,000,000 ","  65,217 ","  40,000 ",  435 ,,"Ksh71,106.64",,  1.8 ,0%,,7%,
NMDA,Mlolongo,Sheshe Gardens,Manrik Properties Limited,"-1.41102, 36.95234",,complete,2014,2017,3,Apartments,143,40,,2021,"  9,000,000 ","  62,937 ","  30,000 ",  210 ,,"Ksh106,659.96",,  3.6 ,0%,,3%,
Neighborhood,Mlolongo,Sheshe Gardens,Manrik Properties Limited,"-1.41102, 36.95234",,complete,2014,2017,2,Apartments,92,60,,2019,"  5,700,000 ","  61,957 ","  30,000 ",  326 ,3000,"Ksh67,551.31",67551.30559,  2.3 ,,,5%,
Neighborhood,Mlolongo,Sheshe Gardens,Manrik Properties Limited,"-1.41102, 36.95234",,complete,2014,2017,3,Apartments,143,40,,2019,"  8,700,000 ","  60,839 ","  40,000 ",  280 ,3000,"Ksh103,104.62",103104.6243,  2.6 ,,,5%,
Neighborhood,Athi River,Sidai Village,Chigwell Holdings Ltd,"-1.44671, 37.00242",,complete,2010,2012,3,Bungalows,107,127,,2019,"  7,500,000 ","  70,093 ","  30,000 ",  280 ,3000,"Ksh88,883.30",88883.29682,  3.0 ,,,4%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,2,Apartments,93,,,2019,"  12,000,000 ","  129,032 ","  75,000 ",  806 ,3000,"Ksh142,213.27",134312.5374,  1.9 ,,,6%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,2,Apartments,102,,,2019,"  14,000,000 ","  137,255 ","  85,000 ",  833 ,3000,"Ksh165,915.49",156697.9603,  2.0 ,,,6%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,2,Apartments,102,,,2019,"  14,000,000 ","  137,255 ","  85,000 ",  833 ,3000,"Ksh165,915.49",156697.9603,  2.0 ,,,6%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,2,Apartments,109,,,2019,"  13,000,000 ","  119,266 ","  80,000 ",  734 ,3000,"Ksh154,064.38",145505.2489,  1.9 ,,,6%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,3,Apartments,109,,,2019,"  13,000,000 ","  119,266 ","  85,000 ",  780 ,3000,"Ksh154,064.38",145505.2489,  1.8 ,,,7%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,3,Apartments,123,,,2019,"  15,000,000 ","  121,951 ","  85,000 ",  691 ,3000,"Ksh177,766.59",167890.6718,  2.1 ,,,6%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,3,Apartments,123,,,2019,"  15,000,000 ","  121,951 ","  90,000 ",  732 ,3000,"Ksh177,766.59",167890.6718,  2.0 ,,,6%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,3,Apartments,132,,,2019,"  16,000,000 ","  121,212 ","  90,000 ",  682 ,3000,"Ksh189,617.70",179083.3832,  2.1 ,,,6%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,3,Apartments,158,,,2019,"  19,500,000 ","  123,418 ","  110,000 ",  696 ,3000,"Ksh231,096.57",218257.8733,  2.1 ,,,6%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,3,Apartments,234,,,2019,"  29,000,000 ","  123,932 ","  130,000 ",  556 ,3000,"Ksh343,682.08",324588.6321,  2.6 ,,,5%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,4,Apartments,236,,,2019,"  29,000,000 ","  122,881 ","  130,000 ",  551 ,3000,"Ksh343,682.08",324588.6321,  2.6 ,,,5%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,5,Apartments,247,,,2019,"  30,500,000 ","  123,482 ","  150,000 ",  607 ,3000,"Ksh361,458.74",341377.6993,  2.4 ,,,5%,
Neighborhood,Kilimani,Silver Harbor,South River Developers,"-1.29772, 36.78995",,complete,2017,2019,5,Apartments,291,,,2019,"  36,000,000 ","  123,711 ","  180,000 ",  619 ,3000,"Ksh426,639.82",402937.6123,  2.4 ,,,5%,
NMDA,Athi River,Sunset Boulevard Apartments,Sichuan Huashi Development Company Limited,"-1.43497, 36.98339",,complete,2011,2018,1,Apartments,52,64,,2021,"  3,500,000 ","  67,282 ","  16,000 ",  308 ,,"Ksh41,478.87",,  2.6 ,0%,,5%,
NMDA,Athi River,Sunset Boulevard Apartments,Sichuan Huashi Development Company Limited,"-1.43497, 36.98339",,complete,2011,2018,2,Apartments,71,209,,2021,"  4,800,000 ","  67,606 ","  20,000 ",  282 ,,"Ksh56,885.31",,  2.8 ,0%,,4%,
NMDA,Athi River,Sunset Boulevard Apartments,Sichuan Huashi Development Company Limited,"-1.43497, 36.98339",,complete,2011,2018,3,Apartments,111,84,,2021,"  6,700,000 ","  60,360 ","  27,000 ",  243 ,,"Ksh79,402.41",,  2.9 ,0%,,4%,
Neighborhood,Syokimau,Sunset Boulevard Apartments,Sichuan Huashi Development Company Limited,"-1.43497, 36.98339",,complete,2011,2018,1,Apartments,52,64,,2019,"  3,000,000 ","  57,664 ","  16,000 ",  308 ,3000,"Ksh35,553.32",35553.31873,  2.2 ,,,5%,
Neighborhood,Syokimau,Sunset Boulevard Apartments,Sichuan Huashi Development Company Limited,"-1.43497, 36.98339",,complete,2011,2018,2,Apartments,71,209,,2019,"  5,000,000 ","  70,816 ","  22,000 ",  312 ,3000,"Ksh59,255.53",59255.53122,  2.7 ,,,4%,
Neighborhood,Syokimau,Sunset Boulevard Apartments,Sichuan Huashi Development Company Limited,"-1.43497, 36.98339",,complete,2011,2018,3,Apartments,111,84,,2019,"  6,900,000 ","  61,893 ","  28,000 ",  251 ,3000,"Ksh81,772.63",81772.63308,  2.9 ,,,4%,
Neighborhood,Ruaka,Taraji Heights,Cytonn Real Estate,"-1.19937, 36.75764",,Stalled,2017,,2,Apartments,84,,,2019,"  7,900,000 ","  94,048 ","  35,000 ",  417 ,3000,"Ksh93,623.74",88422.42047,  2.7 ,,,5%,
Neighborhood,Ruaka,Taraji Heights,Cytonn Real Estate,"-1.19937, 36.75764",,Stalled,2017,,3,Apartments,117,,,2019,"  11,500,000 ","  98,291 ","  45,000 ",  385 ,3000,"Ksh136,287.72",128716.1817,  3.0 ,,,4%,
Neighborhood,Ruaka,Taraji Heights,Cytonn Real Estate,"-1.19937, 36.75764",,Stalled,2017,,3,Apartments,130,,,2019,,  -   ,,  -   ,3000,,0,,,,,
NMDA,Ruaka,Temus,,"-1.20732, 36.78034",,Complete,2014,,2,Apartments,90,35,,2021,"  9,000,000 ","  100,334 ","  45,000 ",  502 ,,"Ksh106,659.96",,  2.4 ,97%,14%,5%,
Neighborhood,Ruaka,Temus,,"-1.20732, 36.78034",,Complete,2014,,2,Apartments,90,35,,2019,"  8,400,000 ","  93,333 ","  45,000 ",  500 ,3000,"Ksh99,549.29",94018.7762,  2.2 ,,,5%,
Neighborhood,Ruaka,Temus,,"-1.20732, 36.78034",,Complete,2014,,3,Apartments,107,,,2019,"  10,500,000 ","  98,131 ","  55,000 ",  514 ,3000,"Ksh124,436.62",117523.4702,  2.3 ,,,5%,
Neighborhood,Ruaka,The Alma,Cytonn Real Estate,"-1.20477, 36.76967",,ongoing,,,1,Apartments,51,,,2019,"  6,600,000 ","  129,412 ","  40,000 ",  784 ,3000,"Ksh78,217.30",73871.89558,  2.0 ,,,6%,
Neighborhood,Ruaka,The Alma,Cytonn Real Estate,"-1.20477, 36.76967",,ongoing,,,2,Apartments,84,,,2019,"  10,500,000 ","  125,000 ","  50,000 ",  595 ,3500,"Ksh124,436.62",117523.4702,  2.5 ,,,5%,
Neighborhood,Ruaka,The Alma,Cytonn Real Estate,"-1.20477, 36.76967",,ongoing,,,3,Apartments,117,,,2019,"  13,500,000 ","  115,385 ","  65,000 ",  556 ,4000,"Ksh159,989.93",151101.6046,  2.5 ,,,5%,
Neighborhood,Juja,The Olive Estate,Banda Homes,"-1.13422, 37.01335",,Stalled,,,3,Bungalows,148,,,2019,"  5,500,000 ","  37,162 ","  30,000 ",  203 ,3000,"Ksh65,181.08",61559.91299,  2.2 ,,,6%,
Neighborhood,Ruiru,The Riverfront,Mahiga Homes,"-1.27188, 36.80649",,Ongoing,,,3,Bungalows,117,67,,2019,"  5,500,000 ","  47,009 ","  40,000 ",  342 ,3000,"Ksh65,181.08",61559.91299,  1.6 ,,,7%,
NMDA,Kahawa West,Topsun,,"-1.19201, 36.89018",,Complete,2013,2016,3,Apartments,110,12,,2021,"  5,800,000 ","  52,727 ","  26,000 ",  236 ,,"Ksh68,736.42",,  2.6 ,67%,7%,5%,
NMDA,Kahawa West,Warira Court,,"-1.19246, 36.90269",,complete,2017,2019,2,Apartments,98,40,,2021,"  5,800,000 ","  59,184 ","  36,000 ",  367 ,,"Ksh68,736.42",,  1.9 ,98%,24%,6%,
Neighborhood,Kahawa West,Warira Court,,"-1.19246, 36.90269",,complete,2017,2019,2,Apartments,98,40,,2019,"  5,750,000 ","  58,673 ","  30,000 ",  306 ,3000,"Ksh68,143.86",64358.09085,  2.3 ,,,5%,
NMDA,Woodley,Woodley Springs,,"-1.30463, 36.77957",,complete,2019,,2,Apartments,89,21,,2021,"  9,500,000 ","  106,742 ","  60,000 ",  674 ,,"Ksh112,585.51",,  1.9 ,90%,38%,6%,
NMDA,Woodley,Woodley Springs,,"-1.30463, 36.77957",,complete,2019,,3,Apartments,150,21,,2021,"  16,000,000 ","  106,667 ","  85,000 ",  567 ,,"Ksh189,617.70",,  2.2 ,62%,24%,5%,
NMDA,Woodley,Woodley Springs,,"-1.30463, 36.77957",,complete,2019,,3,Apartments,155,21,,2021,"  15,000,000 ","  96,774 ","  80,000 ",  516 ,,"Ksh177,766.59",,  2.2 ,33%,17%,5%,
Neighborhood,Woodley,Woodley Springs,,"-1.30463, 36.77957",,complete,2019,,2,Apartments,89,21,,2019,"  10,500,000 ","  117,978 ","  45,000 ",  506 ,3000,"Ksh124,436.62",117523.4702,  2.8 ,,,4%,
Neighborhood,Woodley,Woodley Springs,,"-1.30463, 36.77957",,complete,2019,,3,Apartments,150,21,,2019,"  14,750,000 ","  98,333 ","  55,000 ",  367 ,3000,"Ksh174,803.82",165092.4939,  3.2 ,,,4%,
Neighborhood,Woodley,Woodley Springs,,"-1.30463, 36.77957",,complete,2019,,3,Apartments,155,21,,2019,"  15,750,000 ","  101,613 ","  65,000 ",  419 ,3000,"Ksh186,654.92",176285.2054,  2.9 ,,,4%,
NMDA,Dagoretti,Zahara Gardens,,"-1.30189, 36.75270",30,complete,2015,,2,Apartments,86,30,,2021,"  5,250,000 ","  61,047 ","  30,000 ",  349 ,,"Ksh62,218.31",,  2.1 ,0%,,6%,
Neighborhood,Dagoretti,Zahara Gardens,,"-1.30189, 36.75270",30,complete,2015,,2,Apartments,119,30,,2019,"  6,500,000 ","  54,622 ","  50,000 ",  420 ,3000,"Ksh77,032.19",72752.62444,  1.5 ,,,8%,
NMDA,Ruaka,Cascadia Apartments,Centum Real Estate,"-1.25443, 36.82311",,ongoing,2019,,1,Apartments,57,,,2021,"  9,000,000 ","  157,895 ","  60,000 ","  1,053 ",,"Ksh106,659.96",,  1.8 ,,,7%,
NMDA,Ruaka,Cascadia Apartments,Centum Real Estate,"-1.25443, 36.82311",,ongoing,2019,,2,Apartments,90,,,2021,"  12,300,000 ","  136,667 ","  80,000 ",  889 ,,"Ksh145,768.61",,  1.8 ,,,7%,
NMDA,Ruaka,Cascadia Apartments,Centum Real Estate,"-1.25443, 36.82311",,ongoing,2019,,3,Apartments,108,,,2021,"  14,400,000 ","  133,333 ","  100,000 ",  926 ,,"Ksh170,655.93",,  1.7 ,,,7%,
Neighborhood,Ruaka,Cascadia Apartments,Centum Real Estate,"-1.25443, 36.82311",,ongoing,2019,,1,Apartments,57,,,2019,"  8,500,000 ","  149,123 ","  50,000 ",  877 ,3000,"Ksh100,734.40",95138.04734,  2.0 ,,,6%,
Neighborhood,Ruaka,Cascadia Apartments,Centum Real Estate,"-1.25443, 36.82311",,ongoing,2019,,2,Apartments,90,,,2019,"  12,300,000 ","  136,667 ","  75,000 ",  833 ,3000,"Ksh145,768.61",137670.3509,  1.9 ,,,6%,
Neighborhood,Ruaka,Cascadia Apartments,Centum Real Estate,"-1.25443, 36.82311",,ongoing,2019,,3,Apartments,108,,,2019,"  14,400,000 ","  133,333 ","  100,000 ",  926 ,3000,"Ksh170,655.93",161175.0449,  1.7 ,,,7%,
NMDA,Athi River,Everest Park Apartments,Everest Park Limited,"-1.43652, 36.97754",,complete,2010,2018,1,Apartments,48,60,,2021,"  2,750,000 ","  57,292 ","  15,500 ",  323 ,,"Ksh32,590.54",,  2.1 ,100%,9%,6%,
Neighborhood,Athi River,Everest Park Apartments,Everest Park Limited,"-1.43652, 36.97754",,complete,2010,2018,1,Apartments,48,60,,2019,"  2,950,000 ","  61,458 ","  15,000 ",  313 ,3000,"Ksh34,960.76",34960.76342,  2.3 ,,,5%,
NMDA,Athi River,Everest Park Apartments,Everest Park Limited,"-1.43652, 36.97754",,complete,2010,2018,2,Apartments,83,100,,2021,"  5,000,000 ","  60,606 ","  25,000 ",  303 ,,"Ksh59,255.53",,  2.4 ,65%,7%,5%,
Neighborhood,Athi River,Everest Park Apartments,Everest Park Limited,"-1.43652, 36.97754",,complete,2010,2018,2,Apartments,83,100,,2019,"  4,950,000 ","  60,000 ","  25,000 ",  303 ,3000,"Ksh58,662.98",58662.9759,  2.3 ,,,5%,
NMDA,Athi River,Everest Park Apartments,Everest Park Limited,"-1.43652, 36.97754",,complete,2010,2018,3,Apartments,107,40,,2021,"  6,800,000 ","  63,551 ","  28,000 ",  262 ,,"Ksh80,587.52",,  2.9 ,78%,8%,4%,
Neighborhood,Athi River,Everest Park Apartments,Everest Park Limited,"-1.43652, 36.97754",,complete,2010,2018,3,Apartments,107,,,2019,"  6,500,000 ","  60,748 ","  30,000 ",  280 ,3000,"Ksh77,032.19",77032.19058,  2.6 ,,,5%,
