Country,Year,"Central government, Fiscal Balance (% of GDP)","Central government, Fiscal Balance (Current US $)","Central government, total expenditure and net lending  (% of GDP)","Central government, total expenditure and net lending  (Current US $)","Central government, total revenue and grants  (% of GDP)","Central government, total revenue and grants  (Current US $)",Current account balance (As % of GDP),"Current account balance (Net, BoP, cur. US$)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),Final consumption expenditure  (% of GDP),Final consumption expenditure  (current US$),General government final consumption expenditure (% of GDP),General government final consumption expenditure (current US$),Gross capital formation (% of GDP),Gross capital formation (current US$),"Gross capital formation, Private sector  (current US$)","Gross capital formation, Private sector (% GDP)","Gross capital formation, Public sector  (current US$)","Gross capital formation, Public sector (% GDP)","Gross domestic product, (constant prices US$)","Gross domestic product, current prices (current US$)",Household final consumption expenditure  (% of GDP),Household final consumption expenditure (current US$),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Inflation, consumer prices (annual %)",Real GDP growth (annual %),Real per Capita GDP Growth Rate (annual %)
Angola,2000,-7.0454195752,-698.69260375489,54.2570665677,5380.66054228128,47.2116469925,4681.96793852639,8.011722546,794.520642302135,67.481989608,6692.17305262,73.6608203356,7304.92624397578,34.1301607426,3384.6800209953,11.7071375143,1160.99407637105,600.090946223,6.0511482113,560.903130148047,5.655989303,9916.97650216016,9916.97650216016,39.5306595929,3920.24622298048,52.8499474579,5241.11687080667,268.3500990136,3.0120761749,-0.065318095
Angola,2001,-6.1457312333,-549.188288497715,50.6917936499,4529.86607107563,44.5460624167,3980.67778257792,-15.9684090681,-1426.95196280113,75.3879507728,6736.737759408,86.1559734167,7698.97832962558,34.5666394314,3088.90721509055,13.4024940561,1197.65939851694,630.09549353415,7.0511291585,567.563904982793,6.3513648976,10228.5645542108,8936.09348755054,51.5893339853,4610.07111453503,74.9464182456,6697.28199999999,116.067911717,3.1419662231,-0.1517595094
Angola,2002,-7.0655491935,-804.501310494615,45.4015793315,5169.53871103665,38.336030138,4365.03740054203,-1.3172024622,-149.980005517577,74.9552513298,8534.594590102,74.6742256093,8502.59629042962,35.0339062316,3989.04921656884,12.5693546811,1431.17853064838,661.600268210856,5.8105178705,769.578262437527,6.7588368106,11715.0258767664,11386.25304924,39.6403193776,4513.54707386078,62.1988316184,7082.11636173999,108.8926178901,14.5324528645,10.6910581683
Angola,2003,-6.9645813747,-971.995608069424,44.8974772726,6266.01203638769,37.9328958979,5294.01642831827,-5.1522007187,-719.054915302335,69.571289198,9709.55523525,80.8280165267,11280.5742148623,33.6585901574,4697.48288470437,12.6637956346,1767.39319653264,768.054318420304,5.50329318,999.338878112332,7.1605024547,12102.5914914158,13956.2675166449,47.1694263692,6583.0913301579,23.877449767,3332.40076564095,98.3420452361,3.3082779221,-0.2712021758
Angola,2004,1.0762389533,193.349758050543,35.8276194642,6436.54602320228,36.9038584175,6629.89578125282,3.8194572169,686.177662029991,76.8014872373,13797.6319567459,72.3136480928,12991.3773512264,23.9459537085,4301.9669020604,10.0794764001,1810.81005965327,838.354661008754,4.6665170516,972.455398644518,5.4129593485,13456.0010322299,17965.3187107201,48.3676943843,8689.41044916598,59.1946117302,10634.5006569054,67.8221884451,11.1828077629,7.2793460987
Angola,2005,9.190700272,2594.85374310306,34.9344976652,9863.2214463728,44.1251979371,12458.0751894759,18.1958107454,5137.30904330374,86.0175376567,24285.736990158,58.8313190026,16610.1236910966,19.9844196688,5642.29543415228,8.7903879054,2481.83166513104,930.573673719716,3.2959945195,1551.25799141132,5.4943933859,16269.2508061911,28233.4715126279,38.8468993338,10967.8282569443,-53.6392445647,-15144.2208337578,22.9609594083,20.9070270374,16.6599020471
Angola,2006,9.422799441,4935.75722463789,30.6039419213,16030.652927025,40.0267413623,20966.4101516629,20.4078247394,10689.824083248,63.4678635039,33245.1059562189,44.3886614018,23251.2277881398,15.3417224062,8036.14867092789,23.3007709224,12205.1784227822,1891.45680906445,3.6109592413,10313.7216137177,19.6898116811,18147.9723455377,52381.006892038,29.0469389956,15215.0791172119,31.1572958281,16320.5052751029,13.304699214,11.547683183,7.6398091084
Angola,2007,4.3128183726,2814.82196771787,38.1276499938,24884.5505442265,40.0267413623,26124.0194114969,16.2124041117,10581.2550636627,67.9057833725,44319.6708649517,46.5179217931,30360.580215722,15.5369347037,10140.4003918578,25.730579356,16793.4268862711,2545.00981318484,3.8994171591,14248.4170730863,21.8311621969,20690.5263078737,65266.4157069741,30.9809870894,20220.1798238642,40.1542845215,26207.2622599707,12.2492841837,14.0101269383,10.0177691983
Angola,2008,-5.6303565864,-4739.52646559933,56.5700222082,47619.5625095444,42.4404683663,35725.5743840379,8.5464503911,7194.23844548315,76.318426686,64243.39161174,58.6892239767,49403.4660179181,17.1322334758,14421.5864000482,16.218900486,13652.7601613637,1756.71726266393,2.0869056607,11896.0428986998,14.1319948253,23000.833969567,84178.0869986707,41.5569905009,34981.8796178699,51.2265511487,43121.5307923511,12.4645338089,11.1660168877,7.2744231071
Angola,2009,-7.8901581295,-5553.50575081231,44.9586888287,31644.2754201949,37.0685306992,26090.7696693826,-10.7573606502,-7571.59276834415,58.6921603056,41310.6105649737,62.1526844103,43746.3083293495,19.8765292845,13990.1403591507,42.7733844274,30106.1439453751,5570.31531554808,7.9140403635,24535.8286298271,34.8593440638,23777.8950333213,70385.2275157248,42.2761551258,29756.1679701988,63.6182291433,44777.8353239736,13.7205158285,3.3784038648,-0.2439335645
Angola,2010,3.3885334067,2839.57333816748,39.4008554617,33017.7115708127,42.7893888684,35857.2849089802,8.9570439072,7505.95612172747,61.5431120878,51572.8072468108,52.8400952361,44279.7244739184,17.0423437418,14281.3952530352,28.1973094724,23629.1984101322,4883.68986788413,5.8278284427,18745.508542248,22.3694810298,24933.3151654357,83799.4789298466,35.7977514944,29998.3292208832,42.5805167964,35682.2512010148,14.5,4.859219584,1.1816785311
Angola,2011,8.074736585,9026.72751597083,37.4026613214,41812.340076503,45.4773979064,50839.0675924738,11.7047036028,13084.658423885,60.6699484391,67822.7812391048,52.218257286,58374.6571689669,18.23586053,20385.8221615525,26.4243536898,29539.7178635207,6301.13938701633,5.636598717,23238.5784765043,20.7877549727,25798.9952248994,111789.745968164,33.982396756,37988.8350074144,39.3125594148,43947.4103034287,13.4670153504,3.471981378,-0.1571609362
Angola,2012,4.1444750856,5307.12109381678,37.2066966543,47644.2590597751,41.3511717399,52951.3801535919,10.8089597781,13841.1879081098,55.9401314049,71632.9680448297,53.25225694,68191.0664829105,17.8426343702,22848.0131450657,26.6675788564,34148.6116689442,5994.64748790923,4.6813831306,28153.9641810349,21.9861957258,28002.7834077788,128052.913437629,35.4096225698,45343.0533378448,35.8599672013,45919.7327590552,10.2934943262,8.5421473343,4.7465467992
Angola,2013,0.2250851989,307.713732158026,36.500937498,49900.392195038,36.726022697,50208.105927196,5.9579230139,8145.07011169022,50.7470843909,69376.2842118092,59.1747926561,80897.7950705708,21.6219487358,29559.3427427908,26.1429693457,35740.0251312515,6565.44348649194,4.8024641051,29174.5816447596,21.3405052406,29390.2066474686,136709.891897327,37.5528439203,51338.45232778,36.0648463926,49304.2125163043,8.7804409198,4.9545904758,1.3124740183
Angola,2014,-5.7198273175,-8334.48480929235,36.4517690379,53114.6656105921,30.7319417205,44780.1808012997,-2.5718630497,-3747.51759621103,44.6950312501,65126.1022979283,62.4424031365,90986.1839369985,17.9756599895,26192.7252002649,27.5004618722,40071.5212191354,7361.13942326104,5.0518355153,32710.3817958743,22.4486263569,30807.5862628613,145712.175327652,44.4667431469,64793.4587367336,34.6378962588,50471.6321264102,7.2796549383,4.8226255514,1.2320610935
Angola,2015,-2.9182186663,-3390.78478098394,27.0517651755,31432.4333246799,24.1335465092,28041.648543696,-8.8411388259,-10272.8418961134,29.7545988772,34572.954453918,69.1768312379,80379.0851131001,16.4328319082,19093.9071791096,34.2024904909,39741.1220643414,7300.44509048377,6.2829983356,32440.6769738577,27.9194921553,31098.2791338102,116193.649918191,52.7439993297,61285.1779339905,33.1339206061,38499.5117131685,10.3,0.9435756131,-2.4581519456
Angola,2016,-3.8309304115,-3873.96929074219,21.3541136817,21594.0180969762,17.5231832702,17720.048806234,-3.0509196739,-3085.19546321078,28.1245881323,28440.5559581459,69.9067351576,70692.1076939483,13.8807331897,14036.677343078,27.2144403983,27520.1831001215,6159.06761916229,6.0906418399,21361.1154809592,21.1237985584,30295.9132912716,101123.457610525,56.0260019679,56655.4303508703,25.2457636882,25529.3891416906,32.3777340696,-2.580097243,-5.8061579069
Angola,2017,-4.8035721848,-6077.77610167817,20.1112667663,25446.0163860324,15.3076945815,19368.2402843542,-0.119102095,-150.695324041568,28.1356046359,35598.9040826674,66.9830612411,84751.1046285778,10.5999997733,13411.7741591479,27.2144419546,34433.3921855577,6809.47187591828,5.3818681619,27623.9203096394,21.8325737927,30250.4694213346,126526.174018118,56.3830614678,71339.3304694299,22.3331078316,28257.2268786852,31.6916861406,-0.15,-3.4043232076
Angola,2018,-2.7878644718,-3239.83797182278,19.4647101333,22620.3632342079,16.6768456615,19380.5252623851,-0.1159069921,-134.698037815584,33.5286657904,38964.3921612053,60.14489523,69895.6916115843,8.8689399617,10306.7881340915,29.3932066568,34158.485106716,6501.89825671156,5.5948511336,27656.5868500045,23.7983555232,29328.0618355971,116212.176186054,51.2759552683,59588.9034774929,23.0667676772,26806.3926934517,21.1428623553,-0.7094168088,-3.9036136644
Angola,2019,-2.1869191611,-2534.53716097031,18.5418483271,21489.1361577856,16.354929166,18954.5989968153,0.7568798721,877.188419353912,33.0235796408,38272.7863371103,60.5941403519,70225.778434516,7.9199591701,9178.86275236988,28.7900581175,33366.3326311505,6351.11596107291,5.4800448,27015.2166700776,23.3100133175,29692.7609428209,115895.329196377,52.6741811818,61046.9156821462,22.4077781102,25969.5682063999,16.7712811971,1.2054864553,-2.0208597506
Angola,2020,-1.9824028358,-2408.3828428422,17.6871422852,21487.7668901754,15.7047394494,19079.3840473332,1.241898193,1508.75808215357,31.0608013758,37735.1665194134,62.4888761044,75916.5263278884,7.5603866654,9184.96745525241,28.4016503328,34504.6153757206,6361.74955413065,5.2365222558,28142.86582159,23.165128077,30631.9452366115,121488.064853353,54.928489439,66731.558872636,21.951327813,26668.2433696696,12.611059405,3.1994171485,-0.0695095
Cote d'Ivoire,1981,-11.9859338684,-997.320740309294,39.7614558955,3308.45514958692,27.7755220271,2311.13440927763,10.9045602831,907.342244139403,37.0100362885,3079.51613912288,77.8546449315,6478.09782468692,23.9981425552,1996.82774508613,22.7730254361,1894.88869506976,1010.56556250275,12.1451119106,884.32313256701,10.6279135255,7075.22707754071,8320.75957752181,53.8565023764,4481.27007960078,37.6380746672,3131.77370266918,8.6805608618,3.4975942623,-0.9268510014
Cote d'Ivoire,1982,-14.3481250568,-1071.20263005712,42.3921876678,3164.91686153239,28.044062611,2093.71423147527,8.7108553238,650.335224707086,37.0112610431,2763.18752548645,77.8581604828,5812.73622514501,23.9961777269,1791.50715446462,22.7692625756,1699.90809662636,906.563360957068,12.1428795169,793.344735669287,10.6263830588,7089.37753169579,7465.80215753944,53.8619827559,4021.22907068039,37.638985074,2810.05215972928,7.3896210329,0.2,-4.0144725514
Cote d'Ivoire,1983,-10.9458568582,-737.413172349447,40.3165902074,2716.09478071771,29.3707333492,1978.68160836827,14.372828777,968.285388833772,36.607840686,2466.2394440858,78.992381493,5321.65031779272,25.050545164,1687.63416311085,17.7507905944,1195.85583599691,478.660710768181,7.1050420852,717.195125228734,10.6457485092,6912.14309340339,6736.91591165144,53.9418363289,3634.01615468187,33.3513866731,2246.85487553337,5.8794391946,-2.5,-6.5131702049
Cote d'Ivoire,1984,-1.6695749515,-112.140510483616,34.9247821494,2345.79639276952,33.2552071979,2233.65588228591,13.9101742896,934.306090490378,43.8615989754,2946.05647695311,73.2457696864,4919.70605803317,19.1215173969,1284.33690271583,11.4858580087,771.471792418934,54.0102827080021,0.8041181081,717.461509710932,10.6817399006,6773.90023153533,6716.71016509754,54.1242522896,3635.36915531734,28.5936874545,1920.55511183023,4.2814826395,-2.0,-5.9228105277
Cote d'Ivoire,1985,2.1443347251,146.908891889021,35.1865834435,2410.64136236075,37.3309181686,2557.55025424977,8.7351861844,598.449723253111,45.3846677198,3109.31458855949,69.959771638,4792.96091598908,15.8094203683,1083.10722227292,14.3831286417,985.391630292279,255.086287666742,3.7233306814,730.305342625536,10.6597979603,7017.7606398706,6851.02424403559,54.1503512697,3709.85369371615,29.7279482881,2036.66894447128,1.7523831856,3.6,-0.418339715
Cote d'Ivoire,1986,0.9856476548,90.3835158208859,31.354931946,2875.23535791873,32.3405796008,2965.61887373961,14.1871559917,1300.95681935446,39.5703144375,3628.58281404307,78.5234251802,7200.56828354115,15.1088945306,1385.47989350459,12.0480680438,1104.80326647531,625.751708276468,6.8239290999,479.051558198846,5.2241389438,7354.61315058439,9169.96204255854,63.4145306496,5815.08839003656,30.1422130985,2764.02949992203,6.8373579948,4.8,0.8754373501
Cote d'Ivoire,1987,-14.7488287682,-1487.81191958333,40.9455420971,4130.44768118007,26.1967133289,2642.63576159674,-9.0617041573,-914.114040427138,33.4299175865,3372.29692184323,83.8733048239,8460.85506942573,16.2944048226,1643.72439999068,12.3164590299,1242.44269424397,553.346861397236,5.485382931,689.095832846734,6.8310760989,7317.84008483147,10087.6614879895,67.5789000013,6817.13066943505,29.620193382,2987.98484046889,6.9793050416,-0.5,-4.1061675637
Cote d'Ivoire,1988,-17.0552199784,-1738.75068352806,43.0458579412,4388.45204068233,25.9906379628,2649.70135715427,-12.585691375,-1283.08984045496,30.0772953865,3066.32913432355,85.2524850181,8691.34592140958,17.2039626737,1753.9147484623,12.7251362502,1297.30600843383,646.97898621152,6.3461478611,650.327022222312,6.3789883892,7401.26346179854,10194.8300035697,68.0485223443,6937.43117294727,28.0552369865,2860.18371786952,6.9340341229,1.14,-2.4420398223
Cote d'Ivoire,1989,-11.3145357201,-1104.01160871336,33.1478292317,3234.387091149,21.8332935116,2130.37548243565,-10.4475955463,-1019.42024415443,32.0331936921,3125.62694352493,88.1161805824,8597.90350085264,18.2541978296,1781.14655431839,8.9054270298,868.943725549203,294.979067076519,3.0231124064,573.964658472684,5.8823146234,7619.6007339216,9757.46275431745,69.8619827528,6816.75694653426,29.0550801074,2835.03861972114,0.9866917166,2.95,-0.6585499597
Cote d'Ivoire,1990,-12.9924395718,-1402.6830598582,34.4527570969,3719.57079178214,21.4603175251,2316.88773192393,-9.3380750596,-1008.15244322212,31.7070071118,3423.13554808734,88.7353934011,9580.00477475989,16.806074585,1814.40875617505,6.7020175977,723.559767138633,201.704984859331,1.8683050378,521.854782279302,4.8337125599,7536.54708592186,10796.1484223742,71.9293188161,7765.59601858484,27.1142539358,2927.29509852533,-0.68855031,-1.09,-4.5449130191
Cote d'Ivoire,1991,-11.243282757,-1179.74310221579,31.2387319367,3277.8396951144,19.9954491797,2098.09659289861,-9.3785801611,-984.082273190804,30.0326451346,3151.2865685715,89.6384933634,9405.65104729766,16.3507314343,1715.66107895231,7.364585646,772.756436387612,285.834743780405,2.724085303,486.921692607207,4.640500343,7539.56170475623,10492.870522901,73.287761929,7689.98996834534,26.9922198678,2832.25868198946,1.575501959,0.04,-3.4409647767
Cote d'Ivoire,1992,-11.8884198108,-1325.91713588076,32.5357698022,3628.71898842528,20.6473499914,2302.80185254453,-11.358364568,-1266.8,31.9770891856,3566.40926057455,90.7214409501,10118.1750865156,17.4451281044,1945.65759448718,5.3859715895,600.698169948468,58.5411984188229,0.5248912803,542.156971529645,4.8610803092,7520.71280049434,11153.0140841603,73.2763128456,8172.51749202847,28.115449178,3135.72000664924,4.2172872004,-0.25,-3.6829394533
Cote d'Ivoire,1993,-8.8051264493,-972.636400015807,25.8448365683,2854.88561051118,17.039710119,1882.24921049537,-10.3193378732,-1139.9,27.0789602076,2991.21000978235,85.3163083943,9424.2538749766,15.4736915472,1709.26286273277,7.81996891,863.813421951314,509.298705467161,4.6106021757,354.514716484153,3.2093667343,8497.3423101919,11046.2513584398,69.8426168471,7714.99101224383,26.0239357839,2874.66936005057,2.1297076327,12.9858636489,9.1730483368
Cote d'Ivoire,1994,-4.4282645884,-368.151090152775,23.420235394,1947.07994965922,18.9919708056,1578.92885950644,-0.9365920851,-77.8651298397318,39.5815365984,3290.67641681901,71.5782368733,5950.7749389865,12.015281991,998.910312407129,11.6123172505,965.409173188282,662.945920657644,7.9741715372,302.463252530638,3.6381457133,8511.90665206823,8313.66515707823,59.5629548823,4951.86462657937,30.5256623247,2537.80135265352,25.9549929378,0.1713987897,-3.106666351
Cote d'Ivoire,1995,-3.7000268252,-407.047864795503,24.4422427261,2688.9434002861,20.7422159009,2281.8955354906,-3.8054632769,-418.647154360562,37.3467973591,4108.60105619976,72.3425748532,7958.56138860618,10.8135987282,1189.62712462035,13.5943944941,1495.54841449831,1048.98769476731,9.5351995321,446.560719730999,4.059194962,8986.16503058728,11001.2138837428,61.528976125,6768.93426398583,32.4535437749,3570.28376353306,14.1005470983,5.5717055873,2.2521999515
Cote d'Ivoire,1996,-2.0095647128,-243.923093817436,22.5004931677,2731.13369820172,20.4909284549,2487.21060438429,-1.9671153042,-238.770539624675,40.7938297548,4951.5982734893,80.7018874461,9795.68059552108,15.9600020872,1937.2419617165,9.582443231,1163.12711122232,871.557775793126,7.1803441159,291.569335429193,2.4020991151,9717.25216185322,12138.1059421423,64.7418853589,7858.43863380458,31.5818002957,3833.43237833104,2.7000059001,8.1356966935,4.8586589789
Cote d'Ivoire,1997,-2.0730010979,-245.258703023788,22.1265691649,2617.81513821282,20.0535680669,2372.55643518903,-1.7830541888,-210.954812421647,37.7716553814,4468.79995339824,79.1723322858,9366.95284484871,10.8552056412,1284.28955452491,10.3874586532,1228.94996993159,1046.77488379089,8.8476594577,182.175086140694,1.5397991954,10273.2856185737,11831.0937349044,68.3171266447,8082.6632903238,28.8294335518,3410.8373067612,4.1999934343,5.7221264557,2.6369964995
Cote d'Ivoire,1998,-2.1299562392,-274.35988212642,21.2136188834,2732.52842905861,19.0836626442,2458.16854693219,-2.6715554966,-344.123338145641,36.6236990614,4717.50244087655,79.4572804795,10234.9004664786,9.9287057388,1278.91760685615,12.0263010931,1549.10908006075,932.27923627685,7.2376251244,616.829843783901,4.7886759687,10730.6560386684,12881.0102796372,69.5285747406,8955.98285962248,28.872860519,3719.11613148188,4.5000011329,4.4520364475,1.5681583365
Cote d'Ivoire,1999,-2.8249902988,-355.194696460287,19.7904540163,2488.31449443333,16.9654637175,2133.11979797304,-1.3868718733,-174.375655125148,41.7393690839,5248.0189183351,73.7563664656,9273.61421733672,10.6156887575,1334.74311311209,18.0123100553,2264.74299942017,1115.41905883799,8.8713262099,1149.32394058219,9.1409838454,10925.8511907125,12573.3067689308,63.1406777081,7938.87110422463,33.6038607127,4225.11649361133,0.6965460174,1.8190421102,-0.777499991
Cote d'Ivoire,2000,-1.209424401,-126.022729438426,18.3395660004,1910.99349589907,17.1301415994,1784.97076646064,-2.8108418282,-292.891361311595,40.4279161299,4212.61248904128,82.109372897,8555.84464512043,7.2255355239,752.905024593669,10.7863937659,1123.9485345679,829.474018511107,7.9603585992,294.474516056789,2.8260351667,10420.0584455226,10420.0584455226,74.8838373731,7802.93962052676,33.3236827928,3472.34722320697,2.533928041,-4.6293211976,-6.8373473811
Cote d'Ivoire,2001,0.9028977259,95.2882224869762,16.9053191228,1784.11991039444,17.8082168486,1879.40813288142,-0.5701342002,-60.1696880591298,41.8431247337,4415.95638676171,80.4591447735,8491.33702363965,7.5108878808,792.669130681827,11.1615467854,1177.94510153682,982.303547236608,9.3077571999,195.641554300217,1.8537895855,10422.0782472486,10553.6008958932,72.9482568926,7698.66789295782,33.4638162925,3531.63761604496,4.3574922188,0.019383785,-2.0560644817
Cote d'Ivoire,2002,-0.8865632912,-101.979397922223,19.0827255743,2195.04335899655,18.196162283,2093.06396107433,6.7004421106,770.73691072138,50.0283408754,5754.6484632285,73.3061638294,8432.24451669681,7.7994187411,897.14974127246,10.0655828811,1157.82154764374,788.490871662267,6.8547871094,369.33067598147,3.2107957718,10258.0802974924,11502.7769510951,65.5067450883,7535.09477542435,33.4000875859,3841.93757647394,3.0819485868,-1.5735628333,-3.4232684574
Cote d'Ivoire,2003,-1.5186142494,-208.825253818566,18.9404074114,2604.50301102785,17.421793162,2395.67775720928,2.1460991671,295.11095623484,45.8364747915,6302.9920115448,78.9585568974,10857.6227912589,8.1541131051,1121.27535977162,10.1161877646,1391.08103224547,1058.50255174931,7.6976181219,332.57848049616,2.4185696427,10086.0351012434,13751.0400619038,70.8044437923,9736.34743148728,23.877449767,3283.39768322698,3.3066960595,-1.6771675719,-3.4170001762
Cote d'Ivoire,2004,-0.645671797,-100.020193241909,19.1620008302,2968.36106964408,18.5163290332,2868.34087640217,1.5565235139,241.119069127592,47.2027454701,7312.1170005001,81.5348434481,12630.4584399016,12.3742665427,1916.88182232671,10.0155162304,1551.49082469578,1060.82819922984,6.8480856464,490.662625465945,3.1674305841,10245.3480697743,15490.8722526026,69.1605769054,10713.5766175749,38.7531051487,6003.1940124949,1.445389689,1.5795400961,-0.2174189837
Cote d'Ivoire,2005,-0.8184390507,-133.745227992258,18.9724837155,3100.38867042674,18.1540446648,2966.64344243449,0.2407787405,39.346860983,49.2364487411,8045.97490440698,85.5990675193,13988.1727198125,12.5807980577,2055.89127643201,9.274354375,1515.56873949641,1073.93435228271,6.5718218508,441.634387213704,2.7025325242,10432.7364364826,16341.5012864065,73.0182694616,11932.2814433804,-44.1098706354,-7208.2150773093,3.8916644754,1.8290092775,-0.0511809946
Cote d'Ivoire,2006,-0.3896861843,-67.3184324887997,18.2742462136,3156.88279315528,17.8845600293,3089.56436066648,2.7742211241,479.247725396811,51.9409790955,8972.82335202195,80.8663743372,13969.6960797152,14.1645481926,2446.93093981675,8.91650946,1540.33030748032,1073.72761147506,6.2154866126,466.602696005262,2.7010228474,10507.7508899632,17275.0369906057,66.7018261447,11522.7651398985,41.7238628926,7207.81274861175,2.4614021767,0.7190295081,-1.2368746475
Cote d'Ivoire,2007,0.2369223722,48.1986251483702,18.9548154164,3856.09866392648,17.8845600293,3638.36980306385,-0.6643923379,-135.161559219866,44.2764616389,9007.44221549779,82.6517410947,16814.3694045135,8.4414107896,1717.28988926901,12.6702289809,2577.58527167374,1860.49748782411,9.1453537728,717.087783849627,3.524875208,10675.1559311786,20343.636058733,74.2103303051,15097.0795152445,39.5984317144,8055.7608329521,1.8958809362,1.5931576887,-0.4641872966
Cote d'Ivoire,2008,0.7277812397,176.304317601483,19.2297410408,4658.38659572608,19.1917377887,4649.18034381642,1.8640472221,451.563678107924,50.6319889796,12265.5514849299,77.5004616317,18774.4135951793,8.299195062,2010.47216132508,15.0153299582,3637.44949344155,2528.98447895998,10.4396051352,1108.46501448157,4.575724823,10920.1976662793,24224.9055036554,69.2012665697,16763.9414338542,43.1477805695,10452.5090698953,6.3090909091,2.2954393985,0.133661032
Cote d'Ivoire,2009,2.0294587168,492.701725050219,18.7312164697,4547.47001774903,20.7606751865,5040.17174279925,6.6629144402,1617.58867592014,48.3658883708,11742.0258104519,77.9866914635,18933.2146039846,8.2732149867,2008.5292999163,11.6130675623,2819.36181982684,1831.1724262706,7.5426747127,988.189393556236,4.0703928495,11275.2629606442,24277.4943374004,69.7134764768,16924.6853040683,37.9656473966,9217.10789686306,4.6843886898,3.2514548291,0.9810624834
Cote d'Ivoire,2010,-1.8479657855,-459.857118911148,19.9952296226,4975.71370539135,18.1472638371,4515.8565864802,1.8667541133,464.532501072001,50.6326430217,12599.6820530626,79.2571159611,19722.7401525474,12.1775880886,3030.33238900347,13.4370322157,3343.73881255851,2417.9288718656,9.7166046655,925.809940692917,3.7204275501,11502.7570174936,24884.5039506814,67.0795278726,16692.407763544,43.3267911985,10781.6570674871,1.7,2.0176385921,-0.3074367341
Cote d'Ivoire,2011,-3.9865252181,-1023.33121073632,18.2348914146,4680.85174136845,14.2483661965,3657.52053063214,10.3729971088,2662.72282494928,53.2463853809,13668.2160625474,79.6300853807,20440.8469096503,11.1199026277,2854.45163315594,4.0393266994,1036.88522101614,733.556276028316,2.8576677449,303.328944987825,1.1816589545,11019.8002266328,25669.7538523525,68.510182753,17586.3952764943,36.915797461,9476.19434086134,4.9,-4.198617689,-6.4634304422
Cote d'Ivoire,2012,-3.1639202035,-847.528328935807,22.3320232446,5982.14276107315,19.1681030411,5134.61443213735,-1.1966596403,-320.552630926397,48.9348722063,13108.3237880719,79.7244822837,21356.0244564425,12.310564569,3297.66604281593,16.0917634836,4310.54658066709,2464.52492235917,9.2003534605,1846.02165830792,6.8914100231,12132.9925693976,26787.2852161691,67.4139177147,18058.3584136265,44.7511179736,11987.6096090123,1.3,10.101747036,7.4117787215
Cote d'Ivoire,2013,-2.2400792524,-700.72087267155,21.9142008427,6854.99761756561,19.6741215903,6154.27674489406,-1.3518203979,-422.863953553953,41.5216069728,12988.4050492723,76.3593714966,23886.0323242114,12.2826111159,3842.13280426936,20.7060242062,6477.06697686699,4086.32028914046,13.0632348134,2390.74668772653,7.6427893928,13259.5863516808,31281.0750744267,64.0767603807,20043.8995199421,38.5870026756,12070.429275924,2.6,9.2853743694,6.5604479862
Cote d'Ivoire,2014,-2.1539911459,-761.922795691657,21.0156249164,7433.77414533126,18.8616337705,6671.85134963961,1.4441837815,510.845435176564,39.274651061,13892.4674752988,75.3563583948,26655.5075544861,12.33149665,4361.97169175883,19.7395876972,6982.40653070607,4431.2088790288,12.5272333955,2551.19765167727,7.2123543017,14422.3643990652,35372.6057393176,63.0248617448,22293.5358627272,34.370597153,12157.7758211733,0.4,8.7693387753,6.0416367227
Cote d'Ivoire,2015,-2.8220421567,-935.444596960375,22.8104888553,7561.17285611125,19.9884466986,6625.72825915088,-0.6075597014,-201.392611600981,37.7179805792,12502.6768497629,76.4250973227,25333.2304742771,11.9407374626,3958.09053268039,20.1038193644,6663.97174766395,4427.36242206797,13.356433335,2236.60932559598,6.7473860294,15697.7146763356,33147.7896159107,64.4843598601,21375.1399415967,34.2468972662,11352.0894557932,1.2,8.8428654413,6.1245718134
Cote d'Ivoire,2016,-3.8861406885,-1412.91053441357,23.2554477971,8455.14092491738,19.3693071086,7042.23039050381,-1.138987452,-414.109395022594,32.4207955133,11787.4485735483,76.3180745602,27747.4801239951,11.4898961244,4177.45948355192,20.7217638332,7533.95225716146,5159.27265280791,14.1903247875,2374.67960435354,6.5314390457,17007.2364388988,36357.6784187906,64.8281784358,23570.0206404432,29.4606339066,10711.2025359142,0.7,8.3421172417,5.6562010826
Cote d'Ivoire,2017,-4.2454274777,-1714.66989296398,23.4325818801,9464.0982269698,19.1871544024,7749.42833400582,-1.7507747747,-707.11390345586,32.0405270595,12940.7291474327,75.1914956864,30368.8131615926,12.0279508518,4857.92427456103,22.63613301,9142.42345902893,6519.47069134454,16.1418475512,2622.95276768439,6.4942854588,18333.291242295,40388.6275759775,63.1635448346,25510.8888870316,29.8681557559,12063.3381920767,1.0,7.7970034001,5.1399607327
Cote d'Ivoire,2018,-3.844767053,-1839.64142681216,23.3794047804,11186.5611038201,19.5346377274,9346.91967700793,-2.6519555051,-1268.90579899558,31.4641850789,15054.9610767434,75.8464481049,36290.9549751762,11.931328162,5708.89348072572,22.7795817092,10899.5581839115,7793.5791639277,16.2882265846,3105.97901998376,6.4913551246,19694.0932211288,47847.9294441977,63.9151199429,30582.0614944505,30.090214893,14397.5447916334,0.4900918085,7.4225732895,4.7868390733
