Region,Country Code,Country or area,City Code,City,City Definition,Latitude,Longitude,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
Africa,729,Sudan,22582,Nyala,City Proper,12.05,24.88333,7.253,7.978,8.776,9.651,10.615,11.675,12.843,14.124,15.534,17.086,18.795,20.67,22.734,25.005,27.506,30.249,33.271,36.594,40.254,44.269,48.691,53.554,58.911,64.198,68.014,72.058,76.348,80.881,85.689,90.784,96.189,101.899,107.957,114.934,123.231,132.102,141.625,151.835,162.796,174.515,187.095,200.582,215.062,229.668,241.824,254.624,268.12,282.291,297.232,312.964,329.553,346.971,365.336,384.672,405.061,426.47,449.043,472.81,497.871,524.26,552.048,581.309,612.121,644.566,678.731,714.707,752.59,792.48,834.485,878.037,922.532,967.43,1012.312,1056.952,1101.314,1145.588,1190.05,1235.072,1281.016,1328.304,1377.185,1427.876,1480.473,1535.152,1591.819,1650.118
Africa,729,Sudan,22583,Port Sudan (Bur Sudan),City Proper,19.619521,37.21238,40.845,43.05,45.377,47.822,50.403,53.124,55.995,59.013,62.198,65.555,69.099,72.823,76.753,80.896,85.268,89.864,94.714,99.826,105.222,110.893,116.878,123.186,129.845,136.521,142.509,148.759,155.292,162.093,169.202,176.622,184.379,192.454,200.894,209.408,217.852,226.612,235.737,245.23,255.118,265.377,276.063,287.179,298.759,309.266,314.394,319.608,324.915,330.295,335.772,341.34,347.008,352.755,358.604,364.551,370.604,376.741,382.988,389.339,395.804,402.376,409.058,415.85,422.755,429.775,436.912,444.167,451.542,459.04,466.662,474.712,483.51,493.366,504.533,517.191,531.426,547.26,564.627,583.429,603.546,624.906,647.407,670.991,695.595,721.239,747.844,775.228
Africa,729,Sudan,22585,Wad Medani,City Proper,14.40118,33.51989,38.081,40.021,42.063,44.204,46.456,48.823,51.315,53.926,56.674,59.561,62.601,65.786,69.138,72.661,76.369,80.255,84.344,88.642,93.165,97.906,102.895,108.138,113.656,118.605,121.118,123.684,126.308,128.98,131.713,134.504,137.357,140.263,143.235,147.233,152.78,158.521,164.485,170.674,177.105,183.759,190.673,197.847,205.302,212.298,216.79,221.377,226.068,230.844,235.729,240.717,245.817,251.011,256.323,261.746,267.292,272.94,278.716,284.613,290.644,296.803,303.092,309.515,316.073,322.771,329.611,336.595,343.728,351.011,358.449,366.211,374.483,383.456,393.289,404.105,415.969,428.915,442.913,457.918,473.867,490.729,508.449,526.995,546.33,566.477,587.375,608.883
Africa,768,Togo,22628,Lomé,Urban Agglomeration,6.13748,1.21227,33.194,36.87,40.959,45.489,50.527,56.123,62.348,69.243,76.911,85.429,94.904,105.4,112.666,120.432,128.745,137.608,147.093,157.233,168.087,179.657,191.65,203.192,215.446,228.402,242.157,256.74,272.223,288.594,305.974,324.401,343.964,364.649,387.19,411.746,437.895,465.627,495.156,526.559,560,588.8,619.124,651.01,684.585,719.793,756.863,795.842,836.887,879.927,925.245,972.896,1023.073,1075.688,1131.087,1189.34,1250.679,1315,1343.976,1373.59,1403.899,1434.791,1466.407,1498.719,1531.789,1565.495,1599.99,1635.246,1671.279,1708.106,1745.744,1785.31,1827.878,1874.394,1925.517,1981.615,2042.734,2108.74,2179.214,2253.671,2331.558,2412.527,2496.126,2582.085,2670.153,2760.385,2852.544,2946.567
Africa,788,Tunisia,22644,Safaqis,Urban Agglomeration,34.748471,10.756162,78.297,83.474,89.001,94.877,101.15,107.837,114.977,122.568,130.672,139.311,148.535,158.342,168.811,179.972,191.888,204.557,216.655,221.791,227.055,232.43,237.94,243.58,249.362,255.265,261.316,267.596,274.539,281.643,288.94,296.427,304.118,311.987,320.071,328.365,336.773,345.036,353.514,362.2,371.111,380.217,389.559,399.131,408.951,418.985,429.28,439.827,450.649,461.706,473.051,484.674,496.599,508.784,521.285,534.093,545.745,550.636,555.577,560.562,565.599,570.667,575.788,580.955,586.175,591.428,596.735,602.09,607.492,612.943,618.443,624.146,630.175,636.613,643.334,650.405,657.791,665.432,673.235,681.096,688.935,696.705,704.373,711.916,719.312,726.577,733.736,740.808
Africa,788,Tunisia,22646,Tunis,Urban Agglomeration,36.81897,10.16579,471.983,482.71,493.697,504.903,516.379,528.116,539.907,551.596,563.554,575.771,588.271,601.006,614.036,627.347,640.967,654.843,670.169,691.88,714.325,737.434,761.324,785.988,811.487,837.739,864.879,892.898,921.865,951.688,982.519,1014.349,1047.256,1081.135,1116.16,1152.319,1190.764,1233.56,1277.956,1323.951,1371.667,1420.964,1472.105,1525.087,1580.052,1636.839,1686.61,1700.091,1713.7,1727.379,1741.186,1755.104,1769.153,1783.275,1797.529,1811.897,1828.955,1858.568,1888.701,1919.324,1950.485,1982.065,2014.201,2046.858,2080.091,2113.769,2148.041,2182.869,2218.261,2254.227,2290.777,2327.822,2365.201,2402.68,2439.404,2475.446,2510.673,2545.034,2578.457,2610.885,2642.345,2672.943,2702.782,2731.93,2760.401,2788.321,2815.806,2842.948
Africa,800,Uganda,22744,Kampala,Urban Agglomeration,0.31628,32.58219,95.368,98.173,101.064,104.032,107.092,110.241,113.488,116.821,120.256,124.868,137.486,151.339,166.609,183.421,201.955,222.304,244.735,269.43,296.655,326.546,339.836,350.668,361.862,373.38,385.281,397.562,410.253,423.311,436.804,450.728,468.589,491.444,515.448,540.624,567.067,594.725,623.773,654.24,686.24,719.711,754.863,792.274,832.239,874.101,918.131,964.379,1013.026,1063.982,1117.577,1173.872,1233.086,1295.111,1360.348,1428.872,1500.949,1576.448,1655.857,1739.266,1827,1918.9,2015.559,2117.087,2223.879,2335.743,2453.399,2576.982,2706.79,2843.137,2986.352,3137.69,3298.364,3469.51,3651.919,3846.102,4050.826,4265.162,4491.113,4728.475,4976.866,5236.081,5505.707,5785.55,6075.405,6375.431,6684.994,7003.977
Africa,834,United Republic of Tanzania,22893,Arusha,City Proper,-3.36667,36.68333,6.069,6.529,7.025,7.557,8.13,8.746,9.41,10.192,11.424,12.804,14.353,16.085,18.029,20.207,22.652,25.385,28.451,31.889,33.81,35.481,37.238,39.082,41.02,43.048,45.18,47.417,49.768,52.229,54.815,58.192,61.91,65.854,70.056,74.526,79.288,84.34,89.721,95.445,101.544,110.112,119.852,130.453,142.008,154.55,168.22,183.1,199.318,216.923,236.11,256.994,279.757,304.467,331.397,340.57,348.146,355.868,363.774,371.854,380.126,388.558,397.19,406.013,415.044,424.251,433.662,443.282,453.116,463.167,473.442,482.609,492.919,504.857,518.898,535.362,554.397,575.991,599.979,626.109,654.098,683.698,714.68,746.879,780.174,814.507,849.809,886.042
Africa,834,United Republic of Tanzania,22894,Dar es Salaam,Urban Agglomeration,-6.82349,39.26951,83.844,92.972,101.046,106.234,111.696,117.439,123.485,130.317,140.154,150.733,162.126,174.346,187.506,201.659,216.902,233.251,250.857,269.792,295.522,324.691,356.785,392.051,430.859,473.386,520.177,571.594,628.175,690.177,758.398,807.484,854.913,904.986,958.068,1014.262,1073.838,1136.733,1203.408,1273.993,1348.823,1411.425,1473.87,1539.079,1607.268,1678.278,1752.53,1830.067,1911.148,1995.584,2083.875,2176.071,2272.483,2372.882,2477.865,2617.331,2767.907,2926.695,3094.831,3272.625,3460.9,3659.444,3869.675,4091.984,4327.397,4575.65,4838.145,5115.698,5409.174,5719.486,6047.6,6368.272,6701.65,7046.892,7404.689,7775.865,8161.231,8561.525,8976.933,9407.403,9852.805,10313.251,10788.523,11278.568,11783.182,12302.49,12835.984,13383.362
Africa,834,United Republic of Tanzania,22897,Mbeya,City Proper,-8.9,33.45,3.77,4.119,4.5,4.916,5.371,5.867,6.411,6.967,7.378,7.814,8.277,8.765,9.283,9.831,10.413,11.028,11.679,12.37,14.353,16.923,19.958,23.537,27.765,32.737,38.608,45.532,53.71,63.329,74.687,80.148,84.557,89.194,94.093,99.261,104.721,110.465,116.532,122.933,129.694,135.421,141.136,147.093,153.31,159.771,166.514,173.542,180.877,188.5,196.456,204.747,213.401,222.395,231.781,243.512,256.045,269.186,283.021,297.567,312.882,328.94,345.846,363.621,382.336,401.958,422.587,444.275,467.076,491.046,516.248,540.637,566.065,592.579,620.34,649.487,680.125,712.316,746.046,781.263,817.903,855.92,895.253,935.862,977.707,1020.786,1065.048,1110.465
Africa,834,United Republic of Tanzania,22898,Morogoro,City Proper,-6.81667,37.66667,9.261,9.889,10.56,11.276,12.04,12.857,13.73,14.631,15.44,16.293,17.194,18.143,19.146,20.204,21.322,22.499,23.742,25.054,27.031,29.274,31.706,34.34,37.198,40.284,43.631,47.257,51.189,55.436,60.042,64.28,68.678,73.364,78.377,83.732,89.461,95.565,102.094,109.07,116.533,121.909,127.039,132.385,137.963,143.761,149.81,156.114,162.692,169.529,176.662,184.096,191.853,199.915,208.327,216.412,224.757,233.399,242.386,251.72,261.426,271.478,281.931,292.787,304.077,315.769,327.911,340.519,353.612,367.209,381.328,394.649,408.74,423.808,440.109,457.833,477.092,497.917,520.247,543.972,568.96,595.099,622.28,650.423,679.467,709.389,740.143,771.702
Africa,834,United Republic of Tanzania,22899,Mwanza,City Proper,-2.51667,32.9,12.751,13.609,14.526,15.503,16.546,17.66,18.851,20.081,21.203,22.386,23.638,24.955,26.349,27.82,29.375,31.012,32.744,34.572,38.105,42.314,46.995,52.193,57.975,64.379,71.501,79.411,88.208,97.952,108.788,114.782,119.993,125.425,131.111,137.055,143.277,149.764,156.554,163.651,171.081,180.874,191.655,203.078,215.199,228.008,241.598,255.998,271.277,287.423,304.555,322.707,341.969,362.322,383.918,407.612,432.886,459.65,488.109,518.33,550.468,584.502,620.692,659.122,699.989,743.268,789.223,838.019,889.832,944.849,1003.267,1060.743,1120.43,1182.011,1245.444,1310.754,1378.014,1447.344,1518.811,1592.476,1668.397,1746.673,1827.333,1910.42,1995.932,2083.913,2174.287,2267.01
Africa,834,United Republic of Tanzania,23558,Songea,City Proper,-10.68333,35.65,0.719,0.793,0.874,0.963,1.062,1.171,1.291,1.431,1.632,1.861,2.123,2.42,2.76,3.147,3.589,4.092,4.667,5.322,5.954,6.637,7.4,8.249,9.198,10.253,11.431,12.744,14.209,15.839,17.658,19.676,21.927,24.428,27.217,30.326,33.794,37.648,41.948,46.739,52.085,55.011,57.523,60.151,62.902,65.771,68.775,71.916,75.205,78.635,82.226,85.982,89.915,94.015,98.309,105.383,113.237,121.652,130.706,140.433,150.899,162.113,174.178,187.141,201.088,216.032,232.087,249.334,267.864,287.77,309.156,330.557,352.781,375.568,398.755,422.236,445.968,469.972,494.301,519.029,544.249,570.062,596.538,623.738,651.692,680.434,709.948,740.225
Africa,834,United Republic of Tanzania,22903,Zanzibar,City Proper,-6.16394,39.19793,53.53,55.11,56.739,58.411,60.135,61.91,63.74,65.523,66.872,68.249,69.656,71.089,72.553,74.046,75.573,77.127,78.716,80.336,82.575,84.978,87.454,90.002,92.628,95.324,98.101,100.96,103.906,106.929,110.045,113.901,118.02,122.276,126.691,131.266,136.013,140.918,146.007,151.28,156.75,164.536,173.145,182.205,191.753,201.773,212.331,223.442,235.15,247.437,260.385,274.01,288.369,303.437,319.315,333.997,349.179,365.007,381.576,398.897,417.03,435.933,455.722,476.408,498.064,520.641,544.241,568.912,594.7,621.658,649.837,676.814,705.078,734.832,766.392,800.01,835.85,873.982,914.351,956.833,1001.279,1047.57,1095.573,1145.201,1196.375,1249.076,1303.232,1358.803
Africa,894,Zambia,23274,Kitwe,City Proper,-12.8166667,28.2,45.887,49.552,53.516,57.785,62.401,67.386,72.776,78.582,84.859,91.637,98.968,106.863,115.399,124.617,134.586,145.322,156.93,169.466,183.023,197.622,205.378,212.082,219.015,226.155,233.537,241.161,249.044,257.163,265.557,274.226,283.19,288.512,293.574,298.725,303.973,309.299,314.726,320.248,325.875,331.584,337.402,340.302,342.75,345.208,347.687,350.185,352.703,355.233,357.784,360.354,362.945,371.951,384.095,396.635,409.603,422.957,436.766,451.026,465.772,480.958,496.66,512.876,529.621,546.914,564.77,583.21,602.252,621.916,642.221,663.455,685.908,709.854,735.499,762.981,792.35,823.625,856.727,891.557,927.977,965.92,1005.243,1045.872,1087.728,1130.871,1175.217,1220.761
Africa,894,Zambia,23277,Lusaka,Urban Agglomeration,-15.413374,28.277148,31.169,34.691,38.617,42.975,47.832,53.237,59.262,65.949,73.401,81.696,90.942,101.204,112.64,125.639,141.668,159.69,180.034,202.97,228.866,257.98,277.523,296.229,316.224,337.509,360.259,384.542,410.498,438.128,467.66,499.183,532.878,553.203,572.857,593.21,614.316,636.111,658.712,682.115,706.384,731.445,757.433,784.302,812.155,840.918,870.74,901.621,933.641,966.706,1000.989,1036.489,1073.299,1121.302,1176.111,1233.599,1293.983,1357.143,1423.481,1493.061,1566.144,1642.59,1722.879,1807.094,1895.425,1988.075,2085.252,2187.18,2294.091,2406.227,2523.844,2646.619,2774.133,2905.993,3041.789,3181.25,3324.219,3470.866,3621.323,3775.863,3934.683,4098.231,4266.517,4439.68,4617.689,4800.978,4989.296,5182.669
Africa,894,Zambia,23279,Ndola,City Proper,-12.95867,28.63659,30.621,33.382,36.395,39.671,43.247,47.145,51.401,56.028,61.078,66.584,72.595,79.129,86.262,94.038,102.527,111.755,121.829,132.811,144.8,157.833,167.028,175.888,185.231,195.043,205.389,216.284,227.773,239.838,252.561,265.958,280.086,285.801,290.792,295.869,301.043,306.292,311.64,317.082,322.627,328.252,333.984,337.998,341.774,345.582,349.438,353.337,357.284,361.265,365.296,369.371,373.498,379.634,386.759,394.018,401.424,408.948,416.623,424.443,432.42,440.525,448.793,457.216,465.797,474.539,483.445,492.519,501.762,511.18,520.773,531.047,542.495,555.56,570.567,587.716,607.069,628.595,652.141,677.512,704.477,732.866,762.477,793.182,824.875,857.57,891.191,925.726
Africa,716,Zimbabwe,22510,Bulawayo,City Proper,-20.15,28.58333,91.635,92.2,92.769,93.34,93.916,94.495,96.164,104.336,113.216,122.851,133.322,144.652,156.534,167.145,178.49,190.572,203.489,217.282,232.031,247.171,260.341,274.213,288.845,307.027,317.229,327.77,338.676,349.913,361.539,373.552,385.982,398.789,412.039,428.705,446.542,465.068,484.39,504.515,525.505,547.307,570.046,593.73,618.432,626.324,631.647,637.016,642.438,647.891,653.398,658.951,664.56,670.201,675.897,674.592,672.228,669.878,667.533,665.196,662.864,660.547,658.235,655.931,653.631,651.346,649.069,646.8,644.539,642.286,640.04,638.467,638.188,639.722,643.427,649.509,658.028,668.949,682.123,697.347,714.397,733.107,753.306,774.894,797.799,822.049,847.603,874.479
Africa,716,Zimbabwe,22511,Chitungwiza,City Proper,-18.01274,31.07555,38.645,40.487,42.42,44.439,46.558,48.777,51.105,53.538,56.09,58.764,61.569,64.5,67.575,70.796,74.176,77.706,81.411,85.292,89.363,93.617,98.08,102.755,107.66,112.785,118.162,123.794,129.704,135.878,142.355,149.141,156.261,163.699,171.502,179.678,188.255,197.217,206.618,216.467,226.801,237.597,248.923,260.789,273.238,278.803,283.357,287.986,292.696,297.47,302.329,307.268,312.294,317.388,322.572,326.047,329.29,332.557,335.861,339.197,342.571,345.969,349.406,352.877,356.387,359.923,363.494,367.101,370.743,374.421,378.136,382.081,386.452,391.429,397.149,403.714,411.186,419.611,428.988,439.293,450.483,462.539,475.422,489.115,503.603,518.923,535.06,552.027
Africa,716,Zimbabwe,22513,Harare,City Proper,-17.82935,31.05389,142.652,151.314,160.515,170.247,180.584,191.549,202.932,213.347,224.312,235.84,247.978,260.705,274.104,288.191,303.024,318.576,334.949,352.163,370.288,390.272,416.547,444.591,474.565,502.04,516.965,532.332,548.179,564.452,581.232,598.51,616.327,634.623,653.489,690.785,733.173,778.035,825.71,876.306,930.078,986.988,1047.467,1111.651,1179.865,1208.71,1231.714,1255.156,1279.077,1303.387,1328.193,1353.471,1379.266,1405.48,1432.229,1440.013,1444.905,1449.799,1454.718,1459.652,1464.611,1469.572,1474.557,1479.559,1484.585,1489.614,1494.66,1499.723,1504.803,1509.901,1515.016,1521.311,1529.92,1541.824,1557.74,1578.128,1603.201,1633.019,1667.408,1706.082,1748.693,1795.008,1844.741,1897.744,1953.901,2013.316,2075.912,2141.738
